tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2006-717,Houston,Clay,32,A,20060410,17,104053,1,0,Andy Roddick,R,188,USA,23.61122519,4,2655,103594,0,,Oliver Marach,R,185,AUT,25.73305955,111,376,6-3 6-4,3,R16,80,5,1,67,47,36,12,10,6,6,5,4,51,27,24,10,9,1,3
2006-1536,Madrid Masters,Hard,48,M,20061016,29,104053,6,0,Andy Roddick,R,188,USA,24.12867899,6,2635,103206,0,,Sebastien Grosjean,R,175,FRA,28.38329911,30,980,6-4 7-6(3),3,R32,88,9,3,68,47,39,11,11,0,0,11,1,79,52,36,12,11,3,4
2006-337,Vienna,Hard,32,A,20061009,12,104053,3,0,Andy Roddick,R,188,USA,24.10951403,6,2585,104076,0,,Jose Acasuso,R,190,ARG,23.96988364,25,1080,6-0 7-6(2),3,R32,63,19,2,50,39,36,6,9,0,0,9,2,73,43,28,14,9,4,7
2006-337,Vienna,Hard,32,A,20061009,22,104053,3,0,Andy Roddick,R,188,USA,24.10951403,6,2585,104755,0,,Richard Gasquet,R,185,FRA,20.30937714,28,1035,6-7(5) 6-1 6-3,3,R16,100,8,0,75,53,46,14,14,0,0,7,1,83,55,40,14,14,1,5
2006-337,Vienna,Hard,32,A,20061009,27,104053,3,0,Andy Roddick,R,188,USA,24.10951403,6,2585,103781,0,,Jurgen Melzer,L,183,AUT,25.38261465,39,850,6-4 6-3,3,QF,73,11,0,55,33,28,11,10,1,2,1,1,58,38,17,16,9,2,5
2006-580,Australian Open,Hard,128,G,20060116,64,104053,2,0,Andy Roddick,R,188,USA,23.38124572,3,3085,103967,0,Q,Michael Lammer,R,185,SUI,23.81382615,220,163,6-4 6-2 6-2,5,R128,104,7,2,79,46,39,15,13,2,3,2,2,74,43,26,11,13,3,9
2006-580,Australian Open,Hard,128,G,20060116,96,104053,2,0,Andy Roddick,R,188,USA,23.38124572,3,3085,103325,0,,Wesley Moodie,R,196,RSA,26.92128679,60,603,7-5 6-3 6-2,5,R64,108,11,1,78,48,41,20,15,1,1,11,2,85,61,38,16,14,5,9
2006-580,Australian Open,Hard,128,G,20060116,112,104053,2,0,Andy Roddick,R,188,USA,23.38124572,3,3085,103898,0,Q,Julien Benneteau,R,185,FRA,24.07392197,162,255,6-1 6-2 6-2,5,R32,82,17,1,62,37,32,16,12,0,0,5,3,59,35,17,9,11,1,7
2006-423,Los Angeles,Hard,32,A,20060724,1,104053,1,0,Andy Roddick,R,188,USA,23.89869952,10,1885,103573,0,,Rik De Voest,R,180,RSA,26.13278576,136,319,6-4 6-4,3,R32,67,9,0,56,39,32,11,10,5,5,3,4,67,37,27,15,10,3,5
2006-423,Los Angeles,Hard,32,A,20060724,17,104053,1,0,Andy Roddick,R,188,USA,23.89869952,10,1885,104760,0,WC,Scott Oudsema,R,190,USA,20.06297057,390,79,6-7(3) 6-3 6-2,3,R16,101,21,2,83,59,49,14,15,0,0,9,2,90,53,40,17,14,1,4
2006-422,Cincinnati Masters,Hard,64,M,20060814,5,104053,9,0,Andy Roddick,R,188,USA,23.95619439,12,1740,103110,0,,Daniele Bracciali,R,180,ITA,28.59137577,63,627,6-7(6) 7-6(4) 7-6(5),3,R64,154,22,3,119,77,61,28,18,2,2,19,2,122,66,58,33,18,7,7
2006-422,Cincinnati Masters,Hard,64,M,20060814,35,104053,9,0,Andy Roddick,R,188,USA,23.95619439,12,1740,104019,0,,Kristof Vliegen,R,193,BEL,24.14510609,39,910,6-4 6-4,3,R32,77,8,1,49,36,33,7,10,0,0,9,4,68,40,30,12,10,6,8
2006-422,Cincinnati Masters,Hard,64,M,20060814,50,104053,9,0,Andy Roddick,R,188,USA,23.95619439,12,1740,103428,0,,Juan Ignacio Chela,R,190,ARG,26.95687885,35,940,6-3 6-4,3,R16,73,10,1,51,34,26,11,10,0,1,1,0,66,37,22,16,9,6,9
2006-422,Cincinnati Masters,Hard,64,M,20060814,57,104053,9,0,Andy Roddick,R,188,USA,23.95619439,12,1740,104918,0,,Andy Murray,R,190,GBR,19.24982888,21,1210,6-3 6-4,3,QF,95,16,2,69,46,34,10,10,3,4,1,3,73,35,24,16,9,8,11
2006-422,Cincinnati Masters,Hard,64,M,20060814,61,104053,9,0,Andy Roddick,R,188,USA,23.95619439,12,1740,103602,13,,Fernando Gonzalez,R,183,CHI,26.04243669,13,1700,6-3 6-3,3,SF,66,12,0,51,32,29,9,9,1,1,6,3,55,34,23,7,9,4,7
2006-422,Cincinnati Masters,Hard,64,M,20060814,63,104053,9,0,Andy Roddick,R,188,USA,23.95619439,12,1740,103507,0,,Juan Carlos Ferrero,R,183,ESP,26.50239562,31,1015,6-3 6-4,3,F,70,17,2,55,38,28,9,10,2,4,9,2,54,36,24,5,9,3,7
2006-424,San Jose,Hard,32,A,20060213,1,104053,1,0,Andy Roddick,R,188,USA,23.45790554,3,2720,104198,0,,Guillermo Garcia Lopez,R,188,ESP,22.69678303,89,438,6-3 6-4,3,R32,79,6,2,56,27,20,19,10,5,6,7,1,59,34,23,12,9,3,6
2006-424,San Jose,Hard,32,A,20060213,17,104053,1,0,Andy Roddick,R,188,USA,23.45790554,3,2720,102202,0,,Kenneth Carlsen,L,190,DEN,32.82683094,69,555,6-3 1-6 6-3,3,R16,95,9,1,82,52,39,14,13,3,5,8,3,66,40,30,15,12,1,3
2006-424,San Jose,Hard,32,A,20060213,25,104053,1,0,Andy Roddick,R,188,USA,23.45790554,3,2720,103451,0,,Bjorn Phau,R,175,GER,26.36276523,84,453,6-3 6-2,3,QF,64,8,3,46,33,31,6,9,1,1,2,4,58,28,17,15,8,1,4
2006-419,Indianapolis,Hard,48,A,20060717,32,104053,2,0,Andy Roddick,R,188,USA,23.87953457,11,1805,102887,0,,Ramon Delgado,R,185,PAR,29.67008898,103,408,6-3 6-2,3,R32,67,8,0,51,31,25,13,9,1,1,3,1,46,24,15,10,8,1,4
2006-419,Indianapolis,Hard,48,A,20060717,40,104053,2,0,Andy Roddick,R,188,USA,23.87953457,11,1805,103319,0,,Jeff Morrison,R,185,USA,27.44695414,183,221,7-6(4) 7-5,3,R16,98,9,1,67,47,39,13,12,0,0,12,3,100,60,45,16,12,6,7
2006-419,Indianapolis,Hard,48,A,20060717,44,104053,2,0,Andy Roddick,R,188,USA,23.87953457,11,1805,104180,12,,Gilles Muller,L,193,LUX,23.18959617,76,519,6-2 6-3,3,QF,63,6,0,39,31,26,7,8,3,3,4,8,72,34,24,14,9,8,12
2006-419,Indianapolis,Hard,48,A,20060717,46,104053,2,0,Andy Roddick,R,188,USA,23.87953457,11,1805,104068,4,,Robby Ginepri,R,183,USA,23.77549624,17,1480,7-5 6-3,3,SF,67,8,0,56,40,32,12,11,0,0,3,0,56,36,22,14,10,1,3
2006-560,US Open,Hard,128,G,20060828,40,104053,9,0,Andy Roddick,R,188,USA,23.9945243,10,1890,103722,0,,Florent Serra,R,180,FRA,25.49486653,44,815,6-2 6-1 6-3,5,R128,79,9,1,69,49,39,11,12,3,4,1,2,70,47,26,7,12,8,15
2006-560,US Open,Hard,128,G,20060828,84,104053,9,0,Andy Roddick,R,188,USA,23.9945243,10,1890,103709,0,Q,Kristian Pless,R,188,DEN,25.54688569,116,372,6-3 7-6(3) 6-3,5,R64,90,21,1,84,65,60,13,16,2,2,12,3,84,52,40,18,14,2,4
2006-560,US Open,Hard,128,G,20060828,106,104053,9,0,Andy Roddick,R,188,USA,23.9945243,10,1890,104269,22,,Fernando Verdasco,L,188,ESP,22.78439425,26,1115,6-7(5) 6-3 6-4 6-7(4) 6-2,5,R32,199,14,2,162,111,84,29,26,5,7,8,7,149,116,81,18,25,1,7
2006-560,US Open,Hard,128,G,20060828,117,104053,9,0,Andy Roddick,R,188,USA,23.9945243,10,1890,103794,0,Q,Benjamin Becker,R,178,GER,25.19917864,112,383,6-3 6-4 6-3,5,R16,95,20,0,70,53,46,11,14,0,0,9,5,87,43,32,18,14,2,6
2006-560,US Open,Hard,128,G,20060828,123,104053,9,0,Andy Roddick,R,188,USA,23.9945243,10,1890,103720,15,,Lleyton Hewitt,R,180,AUS,25.50581793,17,1515,6-3 7-5 6-4,5,QF,112,17,2,89,65,53,13,16,3,4,10,3,79,39,30,21,15,0,4
2006-560,US Open,Hard,128,G,20060828,126,104053,9,0,Andy Roddick,R,188,USA,23.9945243,10,1890,104022,0,,Mikhail Youzhny,R,183,RUS,24.17522245,54,745,6-7(5) 6-0 7-6(3) 6-3,5,SF,164,14,1,121,85,67,23,20,2,3,6,6,132,89,61,15,19,5,10
2006-311,Queen's Club,Grass,56,A,20060612,36,104053,3,0,Andy Roddick,R,188,USA,23.78370979,5,2380,104433,0,Q,Frank Dancevic,R,185,CAN,21.70841889,127,351,2-6 6-4 6-3,3,R32,85,11,0,66,49,40,7,13,1,3,3,2,92,67,46,12,14,9,12
2006-311,Queen's Club,Grass,56,A,20060612,46,104053,3,0,Andy Roddick,R,188,USA,23.78370979,5,2380,103387,16,,Paradorn Srichaphan,R,185,THA,26.99520876,35,845,7-6(5) 6-3,3,R16,82,8,0,75,48,36,18,11,3,3,6,1,72,43,31,16,10,6,7
2006-311,Queen's Club,Grass,56,A,20060612,51,104053,3,0,Andy Roddick,R,188,USA,23.78370979,5,2380,103602,6,,Fernando Gonzalez,R,183,CHI,25.86995209,11,1740,6-4 6-3,3,QF,62,13,0,47,37,35,5,10,0,0,10,4,66,41,33,8,9,7,9
2006-416,Rome Masters,Clay,64,M,20060508,17,104053,5,0,Andy Roddick,R,188,USA,23.68788501,5,2515,103812,0,,Victor Hanescu,R,198,ROU,24.79671458,59,676,6-1 6-0,3,R64,51,3,2,33,12,12,13,6,2,2,1,3,55,33,11,10,7,3,9
2006-416,Rome Masters,Clay,64,M,20060508,41,104053,5,0,Andy Roddick,R,188,USA,23.68788501,5,2515,104571,0,,Marcos Baghdatis,R,183,CYP,20.88980151,20,1374,3-6 6-1 6-2,3,R32,114,2,7,84,45,29,16,12,6,11,1,5,84,37,23,14,12,8,16
2006-416,Rome Masters,Clay,64,M,20060508,53,104053,5,0,Andy Roddick,R,188,USA,23.68788501,5,2515,102257,0,,Greg Rusedski,L,193,GBR,32.66803559,45,805,7-6(4) 6-2,3,R16,75,5,0,51,32,28,16,10,0,0,1,2,66,47,30,9,10,2,4
2006-605,Masters Cup,Hard,8,F,20061113,9,104053,0,0,Andy Roddick,R,188,USA,24.20533881,5,2315,103344,0,,Ivan Ljubicic,R,193,CRO,27.6550308,4,2395,6-4 6-7(9) 6-1,3,RR,149,19,1,102,71,59,16,15,0,0,16,3,109,67,51,16,14,6,9
2006-D007,Davis Cup WG R1: USA vs ROU,Hard,4,D,20060210,3,104053,0,0,Andy Roddick,R,188,USA,23.43874059,3,2785,103009,0,,Razvan Sabau,R,185,ROU,28.63791923,112,375,6-3 6-3 6-2,5,RR,100,17,3,71,39,28,21,13,4,6,1,9,91,52,27,15,13,7,14
2006-D012,Davis Cup WG QF: USA vs CHI,Grass,4,D,20060407,2,104053,0,0,Andy Roddick,R,188,USA,23.59206023,4,2655,103454,0,,Nicolas Massu,R,183,CHI,26.48049281,37,860,6-3 7-6(5) 7-6(5),5,QF,162,15,2,105,68,56,24,17,4,5,15,4,130,76,54,31,16,16,18
2006-D012,Davis Cup WG QF: USA vs CHI,Grass,4,D,20060407,3,104053,0,0,Andy Roddick,R,188,USA,23.59206023,4,2655,103602,0,,Fernando Gonzalez,R,183,CHI,25.67830253,18,1470,4-6 7-5 6-3 6-2,5,QF,160,14,0,101,74,57,20,20,3,5,12,3,100,73,55,10,19,1,6
