tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2011-404,Indian Wells Masters,Hard,96,M,20110310,85,104755,18,,Richard Gasquet,R,185,FRA,24.71731691,21,1495,104053,8,,Andy Roddick,R,188,USA,28.5174538,8,3770,6-3 7-6(5),3,R16,106,8,2,69,44,34,15,11,4,5,7,1,77,49,33,15,10,5,7
2011-339,Brisbane,Hard,32,A,20110102,16,104053,2,,Andy Roddick,R,188,USA,28.3449692,8,3665,104594,0,WC,Marinko Matosevic,R,194,AUS,25.40451745,138,398,6-3 6-2,3,R32,73,5,1,47,29,23,13,9,3,4,2,0,48,22,12,12,8,2,6
2011-339,Brisbane,Hard,32,A,20110102,24,104053,2,,Andy Roddick,R,188,USA,28.3449692,8,3665,105238,0,,Alexandr Dolgopolov,R,180,UKR,22.15468857,48,940,6-4 6-1,3,R16,57,15,1,42,30,26,8,9,2,3,7,3,56,33,21,9,8,7,11
2011-339,Brisbane,Hard,32,A,20110102,28,104053,2,,Andy Roddick,R,188,USA,28.3449692,8,3665,104571,5,,Marcos Baghdatis,R,183,CYP,25.54688569,20,1785,6-2 6-3,3,QF,74,7,0,48,31,24,10,9,3,4,3,0,49,19,15,10,8,4,8
2011-339,Brisbane,Hard,32,A,20110102,30,104053,2,,Andy Roddick,R,188,USA,28.3449692,8,3665,104731,0,,Kevin Anderson,R,203,RSA,24.62970568,61,813,6-2 4-6 6-2,3,SF,113,15,1,70,47,41,9,13,0,1,13,4,82,53,33,16,13,5,9
2011-339,Brisbane,Hard,32,A,20110102,31,104417,1,,Robin Soderling,R,193,SWE,26.38740589,5,5580,104053,2,,Andy Roddick,R,188,USA,28.3449692,8,3665,6-3 7-5,3,F,95,16,2,54,39,35,9,11,0,0,12,1,67,44,33,9,10,8,10
2011-1536,Madrid Masters,Clay,56,M,20110501,4,104262,0,Q,Flavio Cipolla,R,173,ITA,27.53182752,160,374,104053,12,,Andy Roddick,R,188,USA,28.67077344,12,2290,6-4 6-7(7) 6-3,3,R64,183,3,3,114,78,51,23,16,8,10,5,2,113,77,49,20,15,6,10
2011-747,Beijing,Hard,32,A,20111003,13,104731,0,,Kevin Anderson,R,203,RSA,25.37713895,31,1200,104053,6,,Andy Roddick,R,188,USA,29.09240246,15,1995,6-4 7-5,3,R32,102,8,1,62,39,32,11,11,4,6,5,1,64,46,30,7,11,6,10
2011-5014,Shanghai Masters,Hard,56,M,20111009,10,104053,10,,Andy Roddick,R,188,USA,29.11156742,15,1985,104229,0,Q,Yen Hsun Lu,R,180,TPE,28.15605749,74,686,6-2 3-6 6-2,3,R64,112,10,2,71,41,32,18,12,4,5,7,7,87,49,35,16,13,7,11
2011-5014,Shanghai Masters,Hard,56,M,20111009,31,104053,10,,Andy Roddick,R,188,USA,29.11156742,15,1985,105777,0,,Grigor Dimitrov,R,188,BUL,20.40246407,72,696,7-6(3) 7-5,3,R32,122,7,2,73,46,35,13,12,3,6,6,7,87,53,35,13,12,3,7
2011-5014,Shanghai Masters,Hard,56,M,20111009,44,104053,10,,Andy Roddick,R,188,USA,29.11156742,15,1985,104597,7,,Nicolas Almagro,R,183,ESP,26.13552361,11,2300,6-3 6-4,3,R16,72,11,0,48,35,32,8,10,0,0,4,2,50,32,23,9,9,0,2
2011-5014,Shanghai Masters,Hard,56,M,20111009,50,103970,3,,David Ferrer,R,175,ESP,29.52224504,5,4200,104053,10,,Andy Roddick,R,188,USA,29.11156742,15,1985,6-7(5) 6-2 7-6(2),3,QF,154,11,5,114,69,56,26,16,5,5,11,2,105,63,49,21,16,2,4
2011-352,Paris Masters,Hard,48,M,20111107,43,104053,13,,Andy Roddick,R,188,USA,29.18822724,15,2030,103898,0,WC,Julien Benneteau,R,185,FRA,29.88090349,54,873,6-4 6-4,3,R32,83,9,1,60,39,25,13,10,1,3,7,3,63,36,26,8,10,4,8
2011-352,Paris Masters,Hard,48,M,20111107,44,104918,2,,Andy Murray,R,190,GBR,24.48186174,3,7780,104053,13,,Andy Roddick,R,188,USA,29.18822724,15,2030,6-2 6-2,3,R16,62,7,2,42,24,20,12,8,0,0,1,0,41,25,14,6,8,2,6
2011-D013,Davis Cup WG R1: CHI vs USA,Clay,4,D,20110304,1,104053,0,,Andy Roddick,R,188,USA,28.49828884,8,3735,103454,0,,Nicolas Massu,R,183,CHI,31.38672142,241,207,6-2 4-6 6-3 6-4,5,RR,169,4,5,118,95,70,16,19,5,6,1,1,114,99,65,9,18,7,11
2011-D013,Davis Cup WG R1: CHI vs USA,Clay,4,D,20110304,3,104053,0,,Andy Roddick,R,188,USA,28.49828884,8,3735,104154,0,,Paul Capdeville,R,190,CHI,27.90965092,165,341,3-6 7-6(2) 6-3 6-3,5,RR,186,17,1,117,98,70,11,14,4,6,7,2,118,73,51,26,16,3,7
2011-D040,Davis Cup WG QF: USA vs ESP,Hard,4,D,20110708,2,103970,0,,David Ferrer,R,175,ESP,29.25393566,6,4150,104053,0,,Andy Roddick,R,188,USA,28.84325804,10,2110,7-6(9) 7-5 6-3,5,QF,165,7,2,103,59,46,25,16,2,4,16,6,122,76,51,22,17,9,14
