tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2002-540,Wimbledon,Grass,128,G,20020624,106,102257,23,,Greg Rusedski,L,193,GBR,28.79671458,39,920,104053,11,,Andy Roddick,R,188,USA,19.816564,14,1825,6-3 6-4 6-2,5,R32,85,12,3,80,54,43,19,14,2,2,4,6,77,45,33,14,13,3,7
2002-741,Nottingham,Grass,32,A,20020617,1,102035,0,,Jonas Bjorkman,R,183,SWE,30.23408624,60,660,104053,1,,Andy Roddick,R,188,USA,19.79739904,14,1825,7-5 7-5,3,R32,90,5,2,75,52,45,7,12,0,0,6,4,70,50,38,10,8,3,5
2002-D042,Davis Cup WG QF: USA vs ESP,Grass,4,D,20020405,1,104053,0,,Andy Roddick,R,188,USA,19.58658453,13,1845,103990,0,,Tommy Robredo,R,180,ESP,19.91786448,35,1010,6-3 7-5 7-6(7),5,QF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002-D042,Davis Cup WG QF: USA vs ESP,Grass,4,D,20020405,3,104053,0,,Andy Roddick,R,188,USA,19.58658453,13,1845,103252,0,,Alberto Martin,R,175,ESP,23.61396304,38,963,6-2 6-4 6-2,5,QF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003-311,Queen's Club,Grass,56,A,20030609,36,104053,3,,Andy Roddick,R,188,USA,20.77481177,7,2225,103573,0,Q,Rik De Voest,R,180,RSA,23.00889802,195,185,6-3 6-2,3,R32,52,11,1,53,31,26,15,9,2,2,2,0,53,36,23,8,8,1,4
2003-311,Queen's Club,Grass,56,A,20030609,46,104053,3,,Andy Roddick,R,188,USA,20.77481177,7,2225,102257,0,,Greg Rusedski,L,193,GBR,29.75496235,69,612,6-3 4-6 6-4,3,R16,91,11,3,74,44,37,20,15,1,3,6,4,83,52,40,14,14,3,6
2003-311,Queen's Club,Grass,56,A,20030609,51,104053,3,,Andy Roddick,R,188,USA,20.77481177,7,2225,103758,11,,Taylor Dent,R,188,USA,22.12457221,44,855,6-3 7-6(3),3,QF,76,2,3,76,50,40,15,11,4,5,4,0,57,35,25,13,10,1,3
2003-311,Queen's Club,Grass,56,A,20030609,54,104053,3,,Andy Roddick,R,188,USA,20.77481177,7,2225,101736,2,,Andre Agassi,R,180,USA,33.11156742,2,3900,6-1 6-7(5) 7-6(6),3,SF,117,27,2,95,61,51,21,16,2,3,4,3,100,72,50,15,15,1,4
2003-311,Queen's Club,Grass,56,A,20030609,55,104053,3,,Andy Roddick,R,188,USA,20.77481177,7,2225,103206,6,,Sebastien Grosjean,R,175,FRA,25.0294319,20,1360,6-3 6-3,3,F,60,10,1,54,38,28,10,9,1,1,4,1,51,22,13,15,9,3,6
2003-540,Wimbledon,Grass,128,G,20030623,16,104053,5,,Andy Roddick,R,188,USA,20.81314168,6,2390,102106,0,,Davide Sanguinetti,R,188,ITA,30.82546201,91,455,6-2 6-3 6-3,5,R128,80,15,2,75,50,40,15,13,3,3,4,0,75,47,29,13,13,4,9
2003-540,Wimbledon,Grass,128,G,20030623,72,104053,5,,Andy Roddick,R,188,USA,20.81314168,6,2390,102257,0,,Greg Rusedski,L,193,GBR,29.79329227,51,727,7-6(4) 7-6(1) 7-5,5,R64,123,14,4,108,71,61,19,18,1,2,15,1,112,67,50,26,18,6,8
2003-540,Wimbledon,Grass,128,G,20030623,100,104053,5,,Andy Roddick,R,188,USA,20.81314168,6,2390,103990,25,,Tommy Robredo,R,180,ESP,21.14442163,21,1230,7-6(5) 6-4 6-4,5,R32,114,9,3,96,70,56,17,16,1,1,5,5,104,66,53,17,16,1,3
2003-540,Wimbledon,Grass,128,G,20030623,114,104053,5,,Andy Roddick,R,188,USA,20.81314168,6,2390,103387,12,,Paradorn Srichaphan,R,185,THA,24.02464066,11,1760,6-4 3-6 6-3 6-2,5,R16,114,14,2,102,64,56,20,18,6,7,6,2,105,71,49,17,18,4,8
2003-540,Wimbledon,Grass,128,G,20030623,121,104053,5,,Andy Roddick,R,188,USA,20.81314168,6,2390,102035,0,,Jonas Bjorkman,R,183,SWE,31.24982888,79,545,6-4 6-2 6-4,5,QF,92,14,1,70,50,44,11,14,0,1,4,6,92,56,40,15,14,6,11
2003-540,Wimbledon,Grass,128,G,20030623,125,103819,4,,Roger Federer,R,185,SUI,21.87268994,5,2580,104053,5,,Andy Roddick,R,188,USA,20.81314168,6,2390,7-6(6) 6-3 6-3,5,SF,103,17,0,84,51,42,25,15,2,2,4,0,99,57,42,21,15,5,8
2004-540,Wimbledon,Grass,128,G,20040621,64,104053,2,,Andy Roddick,R,188,USA,21.80971937,2,4695,104499,0,Q,Jimmy Wang,R,178,TPE,19.36481862,181,220,6-3 7-5 6-4,5,R128,108,18,5,94,60,47,22,16,0,0,2,3,91,62,43,14,15,4,7
2004-540,Wimbledon,Grass,128,G,20040621,96,104053,2,,Andy Roddick,R,188,USA,21.80971937,2,4695,103580,0,LL,Alexander Peya,R,183,AUT,23.9835729,128,313,6-3 7-6(2) 6-4,5,R64,108,13,3,86,51,44,20,15,4,5,4,3,113,73,47,20,16,9,13
2004-540,Wimbledon,Grass,128,G,20040621,112,104053,2,,Andy Roddick,R,188,USA,21.80971937,2,4695,103758,26,,Taylor Dent,R,188,USA,23.15947981,31,980,6-3 7-6(6) 7-6(1),5,R32,110,16,1,99,67,57,23,17,1,1,6,3,111,77,56,18,16,5,6
2004-540,Wimbledon,Grass,128,G,20040621,120,104053,2,,Andy Roddick,R,188,USA,21.80971937,2,4695,102880,0,,Alexander Popp,R,201,GER,27.62765229,90,462,7-5 6-4 6-4,5,R16,116,11,0,90,63,49,13,16,1,3,3,2,114,80,50,17,16,9,14
2004-540,Wimbledon,Grass,128,G,20040621,124,104053,2,,Andy Roddick,R,188,USA,21.80971937,2,4695,102854,12,,Sjeng Schalken,R,193,NED,27.78370979,23,1190,7-6(4) 7-6(9) 6-3,5,QF,129,20,6,111,69,60,27,17,4,4,5,0,114,86,59,20,16,2,3
2004-540,Wimbledon,Grass,128,G,20040621,126,104053,2,,Andy Roddick,R,188,USA,21.80971937,2,4695,104339,0,,Mario Ancic,R,196,CRO,20.22724162,63,626,6-4 4-6 7-5 7-5,5,SF,171,11,8,145,79,63,33,22,9,11,12,6,140,85,62,28,22,8,12
2004-540,Wimbledon,Grass,128,G,20040621,127,103819,1,,Roger Federer,R,185,SUI,22.86926762,1,5610,104053,2,,Andy Roddick,R,188,USA,21.80971937,2,4695,4-6 7-5 7-6(3) 6-4,5,F,151,12,3,154,95,64,34,22,10,14,11,5,133,81,60,21,22,5,10
2004-311,Queen's Club,Grass,56,A,20040607,25,104053,1,,Andy Roddick,R,188,USA,21.77138946,2,4695,102344,0,,Karol Kucera,R,188,SVK,30.26146475,64,579,7-6(4) 6-2,3,R32,78,13,5,65,37,29,15,10,3,4,3,6,70,52,33,7,10,5,8
2004-311,Queen's Club,Grass,56,A,20040607,41,104053,1,,Andy Roddick,R,188,USA,21.77138946,2,4695,104339,0,,Mario Ancic,R,196,CRO,20.1889117,68,566,7-6(3) 4-6 6-4,3,R16,102,8,1,90,56,44,22,16,2,3,15,6,94,62,51,15,16,2,3
2004-311,Queen's Club,Grass,56,A,20040607,49,104053,1,,Andy Roddick,R,188,USA,21.77138946,2,4695,103387,7,,Paradorn Srichaphan,R,185,THA,24.98288843,14,1535,6-3 6-3,3,QF,66,6,1,48,26,23,11,9,0,1,6,2,72,41,21,15,9,5,9
2004-311,Queen's Club,Grass,56,A,20040607,53,104053,1,,Andy Roddick,R,188,USA,21.77138946,2,4695,103720,6,,Lleyton Hewitt,R,180,AUS,23.28268309,11,1700,7-6(7) 6-3,3,SF,75,15,1,67,40,30,17,10,0,1,8,2,71,42,33,13,11,2,5
2004-311,Queen's Club,Grass,56,A,20040607,55,104053,1,,Andy Roddick,R,188,USA,21.77138946,2,4695,103206,5,,Sebastien Grosjean,R,175,FRA,26.02600958,13,1665,7-6(4) 6-4,3,F,83,11,3,63,33,29,17,11,2,3,4,2,71,44,34,13,11,3,5
2005-311,Queen's Club,Grass,56,A,20050606,40,104053,2,,Andy Roddick,R,188,USA,22.76796715,4,3590,102882,0,WC,Mark Philippoussis,R,196,AUS,28.57768652,189,228,6-2 6-4,3,R32,58,10,2,46,27,26,13,9,0,0,5,4,52,33,25,4,9,1,4
