"MatchID","serve","state","shot","set","tourney_id","tourney_name","surface","draw_size","tourney_level","tourney_date","match_num","winner_id","winner_seed","winner_entry","winner_name","winner_hand","winner_ht","winner_ioc","winner_age","winner_rank","winner_rank_points","loser_id","loser_seed","loser_entry","loser_name","loser_hand","loser_ht","loser_ioc","loser_age","loser_rank","loser_rank_points","score","best_of","round","minutes","w_ace","w_df","w_svpt","w_1stIn","w_1stWon","w_2ndWon","w_SvGms","w_bpSaved","w_bpFaced","l_ace","l_df","l_svpt","l_1stIn","l_1stWon","l_2ndWon","l_SvGms","l_bpSaved","l_bpFaced","coach","rod_first_sv_pctg","rod_first_sv_won_pctg","rod_sv_gms_won_pctg","rod_aces","rod_dfs","rod_bpfaced"
295,1,"b",9,5,"2004-560","US Open","Hard",128,"G",20040830,124,104026,28,"","Joachim Johansson","R",198,"SWE",22.16563997,30,1024,104053,2,"","Andy Roddick","R",188,"USA",22.00136893,2,4520,"6-4 6-4 3-6 2-6 6-4",5,"QF",173,30,6,162,99,74,27,23,12,15,34,5,118,75,64,27,24,2,5,"Brad Gilbert",0.64,0.85,0.88,34,5,5
299,2,"s",3,2,"2004-1720","Bangkok","Hard",32,"A",20040927,30,104053,2,"","Andy Roddick","R",188,"USA",22.07802875,2,3770,103498,3,"","Marat Safin","R",193,"RUS",24.66803559,9,1760,"7-6(1) 6-7(0) 7-6(2)",3,"SF",126,18,5,118,68,54,31,18,1,1,18,1,105,62,53,26,18,1,1,"Brad Gilbert",0.58,0.79,1,18,5,1
300,1,"s",1,1,"2004-1720","Bangkok","Hard",32,"A",20040927,31,103819,1,"","Roger Federer","R",185,"SUI",23.137577,1,6760,104053,2,"","Andy Roddick","R",188,"USA",22.07802875,2,3770,"6-4 6-0",3,"F",57,11,2,52,32,23,13,8,2,2,8,2,57,40,23,6,8,4,8,"Brad Gilbert",0.7,0.57,0.5,8,2,8
300,1,"s",10,1,"2004-1720","Bangkok","Hard",32,"A",20040927,31,103819,1,"","Roger Federer","R",185,"SUI",23.137577,1,6760,104053,2,"","Andy Roddick","R",188,"USA",22.07802875,2,3770,"6-4 6-0",3,"F",57,11,2,52,32,23,13,8,2,2,8,2,57,40,23,6,8,4,8,"Brad Gilbert",0.7,0.57,0.5,8,2,8
300,1,"b",9,1,"2004-1720","Bangkok","Hard",32,"A",20040927,31,103819,1,"","Roger Federer","R",185,"SUI",23.137577,1,6760,104053,2,"","Andy Roddick","R",188,"USA",22.07802875,2,3770,"6-4 6-0",3,"F",57,11,2,52,32,23,13,8,2,2,8,2,57,40,23,6,8,4,8,"Brad Gilbert",0.7,0.57,0.5,8,2,8
300,1,"b",9,2,"2004-1720","Bangkok","Hard",32,"A",20040927,31,103819,1,"","Roger Federer","R",185,"SUI",23.137577,1,6760,104053,2,"","Andy Roddick","R",188,"USA",22.07802875,2,3770,"6-4 6-0",3,"F",57,11,2,52,32,23,13,8,2,2,8,2,57,40,23,6,8,4,8,"Brad Gilbert",0.7,0.57,0.5,8,2,8
300,1,"s",4,2,"2004-1720","Bangkok","Hard",32,"A",20040927,31,103819,1,"","Roger Federer","R",185,"SUI",23.137577,1,6760,104053,2,"","Andy Roddick","R",188,"USA",22.07802875,2,3770,"6-4 6-0",3,"F",57,11,2,52,32,23,13,8,2,2,8,2,57,40,23,6,8,4,8,"Brad Gilbert",0.7,0.57,0.5,8,2,8
300,1,"b",3,2,"2004-1720","Bangkok","Hard",32,"A",20040927,31,103819,1,"","Roger Federer","R",185,"SUI",23.137577,1,6760,104053,2,"","Andy Roddick","R",188,"USA",22.07802875,2,3770,"6-4 6-0",3,"F",57,11,2,52,32,23,13,8,2,2,8,2,57,40,23,6,8,4,8,"Brad Gilbert",0.7,0.57,0.5,8,2,8
300,1,"b",3,2,"2004-1720","Bangkok","Hard",32,"A",20040927,31,103819,1,"","Roger Federer","R",185,"SUI",23.137577,1,6760,104053,2,"","Andy Roddick","R",188,"USA",22.07802875,2,3770,"6-4 6-0",3,"F",57,11,2,52,32,23,13,8,2,2,8,2,57,40,23,6,8,4,8,"Brad Gilbert",0.7,0.57,0.5,8,2,8
304,1,"s",2,1,"2004-605","Masters Cup","Hard",8,"F",20041115,9,104053,0,"","Andy Roddick","R",188,"USA",22.21218344,2,3355,103498,0,"","Marat Safin","R",193,"RUS",24.80219028,4,2860,"7-6(7) 7-6(4)",3,"RR",110,15,2,92,57,47,19,12,6,7,16,1,87,53,42,19,12,2,3,"Brad Gilbert",0.62,0.82,0.92,15,2,7
304,1,"s",1,1,"2004-605","Masters Cup","Hard",8,"F",20041115,9,104053,0,"","Andy Roddick","R",188,"USA",22.21218344,2,3355,103498,0,"","Marat Safin","R",193,"RUS",24.80219028,4,2860,"7-6(7) 7-6(4)",3,"RR",110,15,2,92,57,47,19,12,6,7,16,1,87,53,42,19,12,2,3,"Brad Gilbert",0.62,0.82,0.92,15,2,7
304,1,"s",1,1,"2004-605","Masters Cup","Hard",8,"F",20041115,9,104053,0,"","Andy Roddick","R",188,"USA",22.21218344,2,3355,103498,0,"","Marat Safin","R",193,"RUS",24.80219028,4,2860,"7-6(7) 7-6(4)",3,"RR",110,15,2,92,57,47,19,12,6,7,16,1,87,53,42,19,12,2,3,"Brad Gilbert",0.62,0.82,0.92,15,2,7
304,2,"b",-1,1,"2004-605","Masters Cup","Hard",8,"F",20041115,9,104053,0,"","Andy Roddick","R",188,"USA",22.21218344,2,3355,103498,0,"","Marat Safin","R",193,"RUS",24.80219028,4,2860,"7-6(7) 7-6(4)",3,"RR",110,15,2,92,57,47,19,12,6,7,16,1,87,53,42,19,12,2,3,"Brad Gilbert",0.62,0.82,0.92,15,2,7
304,1,"s",2,2,"2004-605","Masters Cup","Hard",8,"F",20041115,9,104053,0,"","Andy Roddick","R",188,"USA",22.21218344,2,3355,103498,0,"","Marat Safin","R",193,"RUS",24.80219028,4,2860,"7-6(7) 7-6(4)",3,"RR",110,15,2,92,57,47,19,12,6,7,16,1,87,53,42,19,12,2,3,"Brad Gilbert",0.62,0.82,0.92,15,2,7
304,1,"s",5,2,"2004-605","Masters Cup","Hard",8,"F",20041115,9,104053,0,"","Andy Roddick","R",188,"USA",22.21218344,2,3355,103498,0,"","Marat Safin","R",193,"RUS",24.80219028,4,2860,"7-6(7) 7-6(4)",3,"RR",110,15,2,92,57,47,19,12,6,7,16,1,87,53,42,19,12,2,3,"Brad Gilbert",0.62,0.82,0.92,15,2,7
304,1,"s",1,2,"2004-605","Masters Cup","Hard",8,"F",20041115,9,104053,0,"","Andy Roddick","R",188,"USA",22.21218344,2,3355,103498,0,"","Marat Safin","R",193,"RUS",24.80219028,4,2860,"7-6(7) 7-6(4)",3,"RR",110,15,2,92,57,47,19,12,6,7,16,1,87,53,42,19,12,2,3,"Brad Gilbert",0.62,0.82,0.92,15,2,7
306,1,"b",3,2,"2004-605","Masters Cup","Hard",8,"F",20041115,11,103720,0,"","Lleyton Hewitt","R",180,"AUS",23.72347707,3,3190,104053,0,"","Andy Roddick","R",188,"USA",22.21218344,2,3355,"6-3 6-2",3,"SF",58,3,1,45,21,18,19,9,0,0,9,1,44,29,18,6,8,3,6,"Brad Gilbert",0.66,0.62,0.62,9,1,6
306,1,"b",3,2,"2004-605","Masters Cup","Hard",8,"F",20041115,11,103720,0,"","Lleyton Hewitt","R",180,"AUS",23.72347707,3,3190,104053,0,"","Andy Roddick","R",188,"USA",22.21218344,2,3355,"6-3 6-2",3,"SF",58,3,1,45,21,18,19,9,0,0,9,1,44,29,18,6,8,3,6,"Brad Gilbert",0.66,0.62,0.62,9,1,6
307,2,"s",3,1,"2004-D015","Davis Cup WG F: ESP vs USA","Clay",4,"D",20041203,2,104745,0,"","Rafael Nadal","L",185,"ESP",18.49144422,51,775,104053,0,"","Andy Roddick","R",188,"USA",22.25051335,2,3655,"6-7(6) 6-2 7-6(6) 6-2",5,"F",219,3,3,138,109,74,17,19,4,6,14,8,162,91,59,28,19,11,17,"Brad Gilbert",0.56,0.65,0.68,14,8,17
307,2,"b",3,1,"2004-D015","Davis Cup WG F: ESP vs USA","Clay",4,"D",20041203,2,104745,0,"","Rafael Nadal","L",185,"ESP",18.49144422,51,775,104053,0,"","Andy Roddick","R",188,"USA",22.25051335,2,3655,"6-7(6) 6-2 7-6(6) 6-2",5,"F",219,3,3,138,109,74,17,19,4,6,14,8,162,91,59,28,19,11,17,"Brad Gilbert",0.56,0.65,0.68,14,8,17
307,2,"s",3,2,"2004-D015","Davis Cup WG F: ESP vs USA","Clay",4,"D",20041203,2,104745,0,"","Rafael Nadal","L",185,"ESP",18.49144422,51,775,104053,0,"","Andy Roddick","R",188,"USA",22.25051335,2,3655,"6-7(6) 6-2 7-6(6) 6-2",5,"F",219,3,3,138,109,74,17,19,4,6,14,8,162,91,59,28,19,11,17,"Brad Gilbert",0.56,0.65,0.68,14,8,17
307,1,"b",4,2,"2004-D015","Davis Cup WG F: ESP vs USA","Clay",4,"D",20041203,2,104745,0,"","Rafael Nadal","L",185,"ESP",18.49144422,51,775,104053,0,"","Andy Roddick","R",188,"USA",22.25051335,2,3655,"6-7(6) 6-2 7-6(6) 6-2",5,"F",219,3,3,138,109,74,17,19,4,6,14,8,162,91,59,28,19,11,17,"Brad Gilbert",0.56,0.65,0.68,14,8,17
307,1,"s",1,2,"2004-D015","Davis Cup WG F: ESP vs USA","Clay",4,"D",20041203,2,104745,0,"","Rafael Nadal","L",185,"ESP",18.49144422,51,775,104053,0,"","Andy Roddick","R",188,"USA",22.25051335,2,3655,"6-7(6) 6-2 7-6(6) 6-2",5,"F",219,3,3,138,109,74,17,19,4,6,14,8,162,91,59,28,19,11,17,"Brad Gilbert",0.56,0.65,0.68,14,8,17
307,1,"s",2,2,"2004-D015","Davis Cup WG F: ESP vs USA","Clay",4,"D",20041203,2,104745,0,"","Rafael Nadal","L",185,"ESP",18.49144422,51,775,104053,0,"","Andy Roddick","R",188,"USA",22.25051335,2,3655,"6-7(6) 6-2 7-6(6) 6-2",5,"F",219,3,3,138,109,74,17,19,4,6,14,8,162,91,59,28,19,11,17,"Brad Gilbert",0.56,0.65,0.68,14,8,17
307,2,"b",-1,2,"2004-D015","Davis Cup WG F: ESP vs USA","Clay",4,"D",20041203,2,104745,0,"","Rafael Nadal","L",185,"ESP",18.49144422,51,775,104053,0,"","Andy Roddick","R",188,"USA",22.25051335,2,3655,"6-7(6) 6-2 7-6(6) 6-2",5,"F",219,3,3,138,109,74,17,19,4,6,14,8,162,91,59,28,19,11,17,"Brad Gilbert",0.56,0.65,0.68,14,8,17
307,1,"s",1,3,"2004-D015","Davis Cup WG F: ESP vs USA","Clay",4,"D",20041203,2,104745,0,"","Rafael Nadal","L",185,"ESP",18.49144422,51,775,104053,0,"","Andy Roddick","R",188,"USA",22.25051335,2,3655,"6-7(6) 6-2 7-6(6) 6-2",5,"F",219,3,3,138,109,74,17,19,4,6,14,8,162,91,59,28,19,11,17,"Brad Gilbert",0.56,0.65,0.68,14,8,17
307,1,"s",4,3,"2004-D015","Davis Cup WG F: ESP vs USA","Clay",4,"D",20041203,2,104745,0,"","Rafael Nadal","L",185,"ESP",18.49144422,51,775,104053,0,"","Andy Roddick","R",188,"USA",22.25051335,2,3655,"6-7(6) 6-2 7-6(6) 6-2",5,"F",219,3,3,138,109,74,17,19,4,6,14,8,162,91,59,28,19,11,17,"Brad Gilbert",0.56,0.65,0.68,14,8,17
307,1,"s",1,3,"2004-D015","Davis Cup WG F: ESP vs USA","Clay",4,"D",20041203,2,104745,0,"","Rafael Nadal","L",185,"ESP",18.49144422,51,775,104053,0,"","Andy Roddick","R",188,"USA",22.25051335,2,3655,"6-7(6) 6-2 7-6(6) 6-2",5,"F",219,3,3,138,109,74,17,19,4,6,14,8,162,91,59,28,19,11,17,"Brad Gilbert",0.56,0.65,0.68,14,8,17
307,2,"s",2,3,"2004-D015","Davis Cup WG F: ESP vs USA","Clay",4,"D",20041203,2,104745,0,"","Rafael Nadal","L",185,"ESP",18.49144422,51,775,104053,0,"","Andy Roddick","R",188,"USA",22.25051335,2,3655,"6-7(6) 6-2 7-6(6) 6-2",5,"F",219,3,3,138,109,74,17,19,4,6,14,8,162,91,59,28,19,11,17,"Brad Gilbert",0.56,0.65,0.68,14,8,17
307,1,"s",3,3,"2004-D015","Davis Cup WG F: ESP vs USA","Clay",4,"D",20041203,2,104745,0,"","Rafael Nadal","L",185,"ESP",18.49144422,51,775,104053,0,"","Andy Roddick","R",188,"USA",22.25051335,2,3655,"6-7(6) 6-2 7-6(6) 6-2",5,"F",219,3,3,138,109,74,17,19,4,6,14,8,162,91,59,28,19,11,17,"Brad Gilbert",0.56,0.65,0.68,14,8,17
307,2,"s",5,3,"2004-D015","Davis Cup WG F: ESP vs USA","Clay",4,"D",20041203,2,104745,0,"","Rafael Nadal","L",185,"ESP",18.49144422,51,775,104053,0,"","Andy Roddick","R",188,"USA",22.25051335,2,3655,"6-7(6) 6-2 7-6(6) 6-2",5,"F",219,3,3,138,109,74,17,19,4,6,14,8,162,91,59,28,19,11,17,"Brad Gilbert",0.56,0.65,0.68,14,8,17
307,1,"s",5,3,"2004-D015","Davis Cup WG F: ESP vs USA","Clay",4,"D",20041203,2,104745,0,"","Rafael Nadal","L",185,"ESP",18.49144422,51,775,104053,0,"","Andy Roddick","R",188,"USA",22.25051335,2,3655,"6-7(6) 6-2 7-6(6) 6-2",5,"F",219,3,3,138,109,74,17,19,4,6,14,8,162,91,59,28,19,11,17,"Brad Gilbert",0.56,0.65,0.68,14,8,17
307,2,"s",5,3,"2004-D015","Davis Cup WG F: ESP vs USA","Clay",4,"D",20041203,2,104745,0,"","Rafael Nadal","L",185,"ESP",18.49144422,51,775,104053,0,"","Andy Roddick","R",188,"USA",22.25051335,2,3655,"6-7(6) 6-2 7-6(6) 6-2",5,"F",219,3,3,138,109,74,17,19,4,6,14,8,162,91,59,28,19,11,17,"Brad Gilbert",0.56,0.65,0.68,14,8,17
307,2,"b",3,4,"2004-D015","Davis Cup WG F: ESP vs USA","Clay",4,"D",20041203,2,104745,0,"","Rafael Nadal","L",185,"ESP",18.49144422,51,775,104053,0,"","Andy Roddick","R",188,"USA",22.25051335,2,3655,"6-7(6) 6-2 7-6(6) 6-2",5,"F",219,3,3,138,109,74,17,19,4,6,14,8,162,91,59,28,19,11,17,"Brad Gilbert",0.56,0.65,0.68,14,8,17
307,2,"b",9,4,"2004-D015","Davis Cup WG F: ESP vs USA","Clay",4,"D",20041203,2,104745,0,"","Rafael Nadal","L",185,"ESP",18.49144422,51,775,104053,0,"","Andy Roddick","R",188,"USA",22.25051335,2,3655,"6-7(6) 6-2 7-6(6) 6-2",5,"F",219,3,3,138,109,74,17,19,4,6,14,8,162,91,59,28,19,11,17,"Brad Gilbert",0.56,0.65,0.68,14,8,17
308,1,"b",-2,1,"2004-D015","Davis Cup WG F: ESP vs USA","Clay",4,"D",20041203,3,102845,0,"","Carlos Moya","R",190,"ESP",28.25735797,5,2520,104053,0,"","Andy Roddick","R",188,"USA",22.25051335,2,3655,"6-2 7-6(1) 7-6(5)",5,"F",149,7,4,112,72,56,21,16,7,8,12,6,115,67,51,23,16,3,6,"Brad Gilbert",0.58,0.76,0.81,12,6,6
308,1,"b",5,1,"2004-D015","Davis Cup WG F: ESP vs USA","Clay",4,"D",20041203,3,102845,0,"","Carlos Moya","R",190,"ESP",28.25735797,5,2520,104053,0,"","Andy Roddick","R",188,"USA",22.25051335,2,3655,"6-2 7-6(1) 7-6(5)",5,"F",149,7,4,112,72,56,21,16,7,8,12,6,115,67,51,23,16,3,6,"Brad Gilbert",0.58,0.76,0.81,12,6,6
308,2,"s",4,2,"2004-D015","Davis Cup WG F: ESP vs USA","Clay",4,"D",20041203,3,102845,0,"","Carlos Moya","R",190,"ESP",28.25735797,5,2520,104053,0,"","Andy Roddick","R",188,"USA",22.25051335,2,3655,"6-2 7-6(1) 7-6(5)",5,"F",149,7,4,112,72,56,21,16,7,8,12,6,115,67,51,23,16,3,6,"Brad Gilbert",0.58,0.76,0.81,12,6,6
308,2,"b",13,2,"2004-D015","Davis Cup WG F: ESP vs USA","Clay",4,"D",20041203,3,102845,0,"","Carlos Moya","R",190,"ESP",28.25735797,5,2520,104053,0,"","Andy Roddick","R",188,"USA",22.25051335,2,3655,"6-2 7-6(1) 7-6(5)",5,"F",149,7,4,112,72,56,21,16,7,8,12,6,115,67,51,23,16,3,6,"Brad Gilbert",0.58,0.76,0.81,12,6,6
308,2,"s",2,2,"2004-D015","Davis Cup WG F: ESP vs USA","Clay",4,"D",20041203,3,102845,0,"","Carlos Moya","R",190,"ESP",28.25735797,5,2520,104053,0,"","Andy Roddick","R",188,"USA",22.25051335,2,3655,"6-2 7-6(1) 7-6(5)",5,"F",149,7,4,112,72,56,21,16,7,8,12,6,115,67,51,23,16,3,6,"Brad Gilbert",0.58,0.76,0.81,12,6,6
308,1,"s",1,3,"2004-D015","Davis Cup WG F: ESP vs USA","Clay",4,"D",20041203,3,102845,0,"","Carlos Moya","R",190,"ESP",28.25735797,5,2520,104053,0,"","Andy Roddick","R",188,"USA",22.25051335,2,3655,"6-2 7-6(1) 7-6(5)",5,"F",149,7,4,112,72,56,21,16,7,8,12,6,115,67,51,23,16,3,6,"Brad Gilbert",0.58,0.76,0.81,12,6,6
314,1,"s",3,1,"2005-580","Australian Open","Hard",128,"G",20050117,126,103720,3,"","Lleyton Hewitt","R",180,"AUS",23.89596167,3,3590,104053,2,"","Andy Roddick","R",188,"USA",22.38466804,2,3655,"3-6 7-6(3) 7-6(4) 6-1",5,"SF",174,14,7,135,84,70,24,20,6,8,31,9,134,75,61,25,20,9,12,"Dean Goldfine",0.56,0.81,0.85,31,9,12
314,1,"s",3,1,"2005-580","Australian Open","Hard",128,"G",20050117,126,103720,3,"","Lleyton Hewitt","R",180,"AUS",23.89596167,3,3590,104053,2,"","Andy Roddick","R",188,"USA",22.38466804,2,3655,"3-6 7-6(3) 7-6(4) 6-1",5,"SF",174,14,7,135,84,70,24,20,6,8,31,9,134,75,61,25,20,9,12,"Dean Goldfine",0.56,0.81,0.85,31,9,12
314,1,"s",1,1,"2005-580","Australian Open","Hard",128,"G",20050117,126,103720,3,"","Lleyton Hewitt","R",180,"AUS",23.89596167,3,3590,104053,2,"","Andy Roddick","R",188,"USA",22.38466804,2,3655,"3-6 7-6(3) 7-6(4) 6-1",5,"SF",174,14,7,135,84,70,24,20,6,8,31,9,134,75,61,25,20,9,12,"Dean Goldfine",0.56,0.81,0.85,31,9,12
314,1,"s",1,1,"2005-580","Australian Open","Hard",128,"G",20050117,126,103720,3,"","Lleyton Hewitt","R",180,"AUS",23.89596167,3,3590,104053,2,"","Andy Roddick","R",188,"USA",22.38466804,2,3655,"3-6 7-6(3) 7-6(4) 6-1",5,"SF",174,14,7,135,84,70,24,20,6,8,31,9,134,75,61,25,20,9,12,"Dean Goldfine",0.56,0.81,0.85,31,9,12
314,1,"s",3,1,"2005-580","Australian Open","Hard",128,"G",20050117,126,103720,3,"","Lleyton Hewitt","R",180,"AUS",23.89596167,3,3590,104053,2,"","Andy Roddick","R",188,"USA",22.38466804,2,3655,"3-6 7-6(3) 7-6(4) 6-1",5,"SF",174,14,7,135,84,70,24,20,6,8,31,9,134,75,61,25,20,9,12,"Dean Goldfine",0.56,0.81,0.85,31,9,12
314,2,"s",1,1,"2005-580","Australian Open","Hard",128,"G",20050117,126,103720,3,"","Lleyton Hewitt","R",180,"AUS",23.89596167,3,3590,104053,2,"","Andy Roddick","R",188,"USA",22.38466804,2,3655,"3-6 7-6(3) 7-6(4) 6-1",5,"SF",174,14,7,135,84,70,24,20,6,8,31,9,134,75,61,25,20,9,12,"Dean Goldfine",0.56,0.81,0.85,31,9,12
314,1,"s",1,1,"2005-580","Australian Open","Hard",128,"G",20050117,126,103720,3,"","Lleyton Hewitt","R",180,"AUS",23.89596167,3,3590,104053,2,"","Andy Roddick","R",188,"USA",22.38466804,2,3655,"3-6 7-6(3) 7-6(4) 6-1",5,"SF",174,14,7,135,84,70,24,20,6,8,31,9,134,75,61,25,20,9,12,"Dean Goldfine",0.56,0.81,0.85,31,9,12
314,1,"s",4,2,"2005-580","Australian Open","Hard",128,"G",20050117,126,103720,3,"","Lleyton Hewitt","R",180,"AUS",23.89596167,3,3590,104053,2,"","Andy Roddick","R",188,"USA",22.38466804,2,3655,"3-6 7-6(3) 7-6(4) 6-1",5,"SF",174,14,7,135,84,70,24,20,6,8,31,9,134,75,61,25,20,9,12,"Dean Goldfine",0.56,0.81,0.85,31,9,12
314,2,"b",-1,3,"2005-580","Australian Open","Hard",128,"G",20050117,126,103720,3,"","Lleyton Hewitt","R",180,"AUS",23.89596167,3,3590,104053,2,"","Andy Roddick","R",188,"USA",22.38466804,2,3655,"3-6 7-6(3) 7-6(4) 6-1",5,"SF",174,14,7,135,84,70,24,20,6,8,31,9,134,75,61,25,20,9,12,"Dean Goldfine",0.56,0.81,0.85,31,9,12
314,2,"b",-1,4,"2005-580","Australian Open","Hard",128,"G",20050117,126,103720,3,"","Lleyton Hewitt","R",180,"AUS",23.89596167,3,3590,104053,2,"","Andy Roddick","R",188,"USA",22.38466804,2,3655,"3-6 7-6(3) 7-6(4) 6-1",5,"SF",174,14,7,135,84,70,24,20,6,8,31,9,134,75,61,25,20,9,12,"Dean Goldfine",0.56,0.81,0.85,31,9,12
314,1,"s",1,4,"2005-580","Australian Open","Hard",128,"G",20050117,126,103720,3,"","Lleyton Hewitt","R",180,"AUS",23.89596167,3,3590,104053,2,"","Andy Roddick","R",188,"USA",22.38466804,2,3655,"3-6 7-6(3) 7-6(4) 6-1",5,"SF",174,14,7,135,84,70,24,20,6,8,31,9,134,75,61,25,20,9,12,"Dean Goldfine",0.56,0.81,0.85,31,9,12
314,2,"b",5,4,"2005-580","Australian Open","Hard",128,"G",20050117,126,103720,3,"","Lleyton Hewitt","R",180,"AUS",23.89596167,3,3590,104053,2,"","Andy Roddick","R",188,"USA",22.38466804,2,3655,"3-6 7-6(3) 7-6(4) 6-1",5,"SF",174,14,7,135,84,70,24,20,6,8,31,9,134,75,61,25,20,9,12,"Dean Goldfine",0.56,0.81,0.85,31,9,12
323,2,"s",7,1,"2005-D008","Davis Cup WG R1: USA vs CRO","Hard",4,"D",20050304,3,103344,0,"","Ivan Ljubicic","R",193,"CRO",25.94934976,14,1575,104053,0,"","Andy Roddick","R",188,"USA",22.49965777,3,3855,"4-6 6-3 7-6(11) 6-7(7) 6-2",5,"RR",239,19,2,176,101,77,42,26,7,9,19,3,163,110,85,26,24,4,8,"Dean Goldfine",0.67,0.77,0.83,19,3,8
323,2,"b",9,1,"2005-D008","Davis Cup WG R1: USA vs CRO","Hard",4,"D",20050304,3,103344,0,"","Ivan Ljubicic","R",193,"CRO",25.94934976,14,1575,104053,0,"","Andy Roddick","R",188,"USA",22.49965777,3,3855,"4-6 6-3 7-6(11) 6-7(7) 6-2",5,"RR",239,19,2,176,101,77,42,26,7,9,19,3,163,110,85,26,24,4,8,"Dean Goldfine",0.67,0.77,0.83,19,3,8
323,1,"s",2,2,"2005-D008","Davis Cup WG R1: USA vs CRO","Hard",4,"D",20050304,3,103344,0,"","Ivan Ljubicic","R",193,"CRO",25.94934976,14,1575,104053,0,"","Andy Roddick","R",188,"USA",22.49965777,3,3855,"4-6 6-3 7-6(11) 6-7(7) 6-2",5,"RR",239,19,2,176,101,77,42,26,7,9,19,3,163,110,85,26,24,4,8,"Dean Goldfine",0.67,0.77,0.83,19,3,8
323,1,"s",8,2,"2005-D008","Davis Cup WG R1: USA vs CRO","Hard",4,"D",20050304,3,103344,0,"","Ivan Ljubicic","R",193,"CRO",25.94934976,14,1575,104053,0,"","Andy Roddick","R",188,"USA",22.49965777,3,3855,"4-6 6-3 7-6(11) 6-7(7) 6-2",5,"RR",239,19,2,176,101,77,42,26,7,9,19,3,163,110,85,26,24,4,8,"Dean Goldfine",0.67,0.77,0.83,19,3,8
323,2,"b",-2,2,"2005-D008","Davis Cup WG R1: USA vs CRO","Hard",4,"D",20050304,3,103344,0,"","Ivan Ljubicic","R",193,"CRO",25.94934976,14,1575,104053,0,"","Andy Roddick","R",188,"USA",22.49965777,3,3855,"4-6 6-3 7-6(11) 6-7(7) 6-2",5,"RR",239,19,2,176,101,77,42,26,7,9,19,3,163,110,85,26,24,4,8,"Dean Goldfine",0.67,0.77,0.83,19,3,8
323,1,"s",9,2,"2005-D008","Davis Cup WG R1: USA vs CRO","Hard",4,"D",20050304,3,103344,0,"","Ivan Ljubicic","R",193,"CRO",25.94934976,14,1575,104053,0,"","Andy Roddick","R",188,"USA",22.49965777,3,3855,"4-6 6-3 7-6(11) 6-7(7) 6-2",5,"RR",239,19,2,176,101,77,42,26,7,9,19,3,163,110,85,26,24,4,8,"Dean Goldfine",0.67,0.77,0.83,19,3,8
323,1,"b",4,2,"2005-D008","Davis Cup WG R1: USA vs CRO","Hard",4,"D",20050304,3,103344,0,"","Ivan Ljubicic","R",193,"CRO",25.94934976,14,1575,104053,0,"","Andy Roddick","R",188,"USA",22.49965777,3,3855,"4-6 6-3 7-6(11) 6-7(7) 6-2",5,"RR",239,19,2,176,101,77,42,26,7,9,19,3,163,110,85,26,24,4,8,"Dean Goldfine",0.67,0.77,0.83,19,3,8
323,2,"b",3,3,"2005-D008","Davis Cup WG R1: USA vs CRO","Hard",4,"D",20050304,3,103344,0,"","Ivan Ljubicic","R",193,"CRO",25.94934976,14,1575,104053,0,"","Andy Roddick","R",188,"USA",22.49965777,3,3855,"4-6 6-3 7-6(11) 6-7(7) 6-2",5,"RR",239,19,2,176,101,77,42,26,7,9,19,3,163,110,85,26,24,4,8,"Dean Goldfine",0.67,0.77,0.83,19,3,8
323,2,"b",7,5,"2005-D008","Davis Cup WG R1: USA vs CRO","Hard",4,"D",20050304,3,103344,0,"","Ivan Ljubicic","R",193,"CRO",25.94934976,14,1575,104053,0,"","Andy Roddick","R",188,"USA",22.49965777,3,3855,"4-6 6-3 7-6(11) 6-7(7) 6-2",5,"RR",239,19,2,176,101,77,42,26,7,9,19,3,163,110,85,26,24,4,8,"Dean Goldfine",0.67,0.77,0.83,19,3,8
327,2,"b",5,4,"2005-404","Indian Wells Masters","Hard",96,"M",20050307,91,104053,3,"","Andy Roddick","R",188,"USA",22.51882272,3,3855,102845,7,"","Carlos Moya","R",190,"ESP",28.52566735,7,2175,"6-7(4) 6-4 6-1",3,"QF",113,13,0,71,46,40,17,14,0,1,5,1,112,63,42,23,15,10,15,"Dean Goldfine",0.65,0.87,0.93,13,0,1
337,1,"s",4,1,"2005-416","Rome Masters","Clay",64,"M",20050502,49,104269,0,"","Fernando Verdasco","L",188,"ESP",21.46201232,56,685,104053,1,"","Andy Roddick","R",188,"USA",22.67214237,3,3515,"6-7(1) 7-6(3) 6-4",3,"R16",154,13,2,118,88,67,11,17,11,14,12,0,121,87,61,13,17,9,13,"Dean Goldfine",0.72,0.7,0.76,12,0,13
337,1,"s",1,1,"2005-416","Rome Masters","Clay",64,"M",20050502,49,104269,0,"","Fernando Verdasco","L",188,"ESP",21.46201232,56,685,104053,1,"","Andy Roddick","R",188,"USA",22.67214237,3,3515,"6-7(1) 7-6(3) 6-4",3,"R16",154,13,2,118,88,67,11,17,11,14,12,0,121,87,61,13,17,9,13,"Dean Goldfine",0.72,0.7,0.76,12,0,13
337,1,"s",5,1,"2005-416","Rome Masters","Clay",64,"M",20050502,49,104269,0,"","Fernando Verdasco","L",188,"ESP",21.46201232,56,685,104053,1,"","Andy Roddick","R",188,"USA",22.67214237,3,3515,"6-7(1) 7-6(3) 6-4",3,"R16",154,13,2,118,88,67,11,17,11,14,12,0,121,87,61,13,17,9,13,"Dean Goldfine",0.72,0.7,0.76,12,0,13
