tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2009-424,San Jose,Hard,32,A,20090209,17,104053,1,,Andy Roddick,R,188,USA,26.4476386,6,4510,105208,0,,Ernests Gulbis,R,190,LAT,20.44626968,45,1473,6-3 7-6(3),3,R16,81,10,1,74,48,38,15,11,5,5,11,6,66,43,33,10,10,5,6
2009-424,San Jose,Hard,32,A,20090209,25,104053,1,,Andy Roddick,R,188,USA,26.4476386,6,4510,103163,0,,Tommy Haas,R,188,GER,30.85557837,65,1140,7-5 6-4,3,QF,98,8,1,63,39,31,15,11,0,0,5,4,80,47,31,17,11,6,8
2009-424,San Jose,Hard,32,A,20090209,29,103285,4,,Radek Stepanek,R,185,CZE,30.20396988,21,2440,104053,1,,Andy Roddick,R,188,USA,26.4476386,6,4510,3-6 7-6(5) 6-4,3,SF,133,12,4,104,57,43,30,15,10,11,19,1,100,78,63,9,16,3,4
2009-540,Wimbledon,Grass,128,G,20090622,16,104053,6,,Andy Roddick,R,188,USA,26.81177276,6,4310,104871,0,,Jeremy Chardy,R,188,FRA,22.35728953,41,1187,6-3 7-6(3) 4-6 6-3,5,R128,132,21,1,106,76,68,18,21,1,3,14,6,120,63,51,29,19,7,10
2009-540,Wimbledon,Grass,128,G,20090622,72,104053,6,,Andy Roddick,R,188,USA,26.81177276,6,4310,103857,0,,Igor Kunitsyn,R,180,RUS,27.72621492,39,1236,6-4 6-2 3-6 6-2,5,R64,127,18,5,86,60,50,16,17,1,2,7,2,116,77,50,19,18,7,12
2009-540,Wimbledon,Grass,128,G,20090622,100,104053,6,,Andy Roddick,R,188,USA,26.81177276,6,4310,103781,26,,Jurgen Melzer,L,183,AUT,28.08487337,30,1640,7-6(2) 7-6(2) 4-6 6-3,5,R32,174,33,1,123,88,70,24,22,3,5,26,4,138,82,63,28,21,7,9
2009-540,Wimbledon,Grass,128,G,20090622,114,104053,6,,Andy Roddick,R,188,USA,26.81177276,6,4310,104607,20,,Tomas Berdych,R,196,CZE,23.76180698,20,1910,7-6(4) 6-4 6-3,5,R16,109,24,0,82,57,51,20,16,0,0,9,3,96,63,49,16,15,6,8
2009-540,Wimbledon,Grass,128,G,20090622,121,104053,6,,Andy Roddick,R,188,USA,26.81177276,6,4310,103720,0,,Lleyton Hewitt,R,180,AUS,28.32306639,56,1040,6-3 6-7(10) 7-6(1) 4-6 6-4,5,QF,231,43,4,165,121,89,27,27,5,8,21,9,192,114,87,38,26,11,15
2009-540,Wimbledon,Grass,128,G,20090622,125,104053,6,,Andy Roddick,R,188,USA,26.81177276,6,4310,104918,3,,Andy Murray,R,190,GBR,22.10540726,3,9230,6-4 4-6 7-6(7) 7-6(5),5,SF,187,21,1,137,102,79,18,22,5,7,25,5,146,75,62,38,22,3,5
2009-540,Wimbledon,Grass,128,G,20090622,127,103819,2,,Roger Federer,R,185,SUI,27.87132101,2,10620,104053,6,,Andy Roddick,R,188,USA,26.81177276,6,4310,5-7 7-6(6) 7-6(5) 3-6 16-14,5,F,256,50,4,197,127,113,42,37,3,5,27,4,239,169,140,31,38,6,7
2009-418,Washington,Hard,48,A,20090802,17,104053,1,,Andy Roddick,R,188,USA,26.92676249,5,5470,103794,0,,Benjamin Becker,R,178,GER,28.13141684,47,1007,6-3 6-2,3,R32,55,8,0,46,27,22,15,9,0,0,5,2,39,21,14,10,8,1,4
2009-418,Washington,Hard,48,A,20090802,33,104053,1,,Andy Roddick,R,188,USA,26.92676249,5,5470,105023,16,,Sam Querrey,R,198,USA,21.82340862,26,1495,7-6(4) 6-4,3,R16,95,3,6,77,51,36,14,11,7,9,11,1,68,39,30,12,11,2,5
2009-418,Washington,Hard,48,A,20090802,41,104053,1,,Andy Roddick,R,188,USA,26.92676249,5,5470,103333,11,,Ivo Karlovic,R,208,CRO,30.42847365,33,1300,7-6(4) 7-6(5),3,QF,96,7,2,72,53,44,10,12,0,2,13,3,75,44,38,14,12,1,3
2009-418,Washington,Hard,48,A,20090802,45,104053,1,,Andy Roddick,R,188,USA,26.92676249,5,5470,104545,0,,John Isner,R,206,USA,24.27104723,80,754,6-7(3) 6-2 7-5,3,SF,151,9,1,83,57,51,18,16,2,2,20,0,116,67,48,25,16,7,10
2009-418,Washington,Hard,48,A,20090802,47,105223,2,,Juan Martin Del Potro,R,198,ARG,20.85968515,6,5005,104053,1,,Andy Roddick,R,188,USA,26.92676249,5,5470,3-6 7-5 7-6(6),3,F,150,19,6,95,52,40,24,16,0,3,21,4,103,70,51,16,17,2,5
2009-D003,Davis Cup WG R1: USA vs SUI,Hard,4,D,20090306,2,104053,0,,Andy Roddick,R,188,USA,26.50513347,6,4440,103843,0,,Marco Chiudinelli,R,185,SUI,27.47433265,341,197,6-1 6-3 7-6(5),5,RR,124,11,2,76,51,47,14,14,1,1,3,1,92,48,34,21,14,6,10
2009-D003,Davis Cup WG R1: USA vs SUI,Hard,4,D,20090306,3,104053,0,,Andy Roddick,R,188,USA,26.50513347,6,4440,104527,0,,Stanislas Wawrinka,R,183,SUI,23.92881588,16,2660,6-4 6-4 6-2,5,RR,121,14,0,73,53,42,14,14,0,0,5,1,78,45,29,18,14,2,6
