tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2011-440,s-Hertogenbosch,Grass,32,A,20110612,1,103582,,,Michael Berrer,L,193,GER,30.9486653,75,635,104597,1,,Nicolas Almagro,R,183,ESP,25.80971937,15,1875,3-6 7-6(5) 6-4,3,R32,98,7,2,88,56,45,23,15,2,3,15,4,87,48,41,27,16,3,4
2011-440,s-Hertogenbosch,Grass,32,A,20110612,2,105053,,,Santiago Giraldo,R,188,COL,23.54277892,63,790,103188,,,Michael Russell,R,173,USA,33.11704312,91,573,7-6(4) 6-3,3,R32,91,0,1,67,44,33,14,11,1,2,5,1,70,45,31,11,10,2,4
2011-440,s-Hertogenbosch,Grass,32,A,20110612,3,104098,,,Dmitry Tursunov,R,185,RUS,28.50102669,70,684,103470,,,Robert Kendrick,R,190,USA,31.57563313,95,556,6-2 7-6(3),3,R32,70,6,3,57,35,30,11,10,0,1,7,3,59,34,21,14,10,3,6
2011-440,s-Hertogenbosch,Grass,32,A,20110612,4,103917,,,Nicolas Mahut,R,190,FRA,29.3908282,99,539,105173,6,,Adrian Mannarino,L,183,FRA,22.954141,53,923,7-6(2) 6-3,3,R32,81,6,3,61,39,26,12,10,0,2,1,5,65,39,26,11,11,1,5
2011-440,s-Hertogenbosch,Grass,32,A,20110612,5,103598,3,,Xavier Malisse,R,185,BEL,30.89938398,41,1035,104268,,Q,Alejandro Falla,L,185,COL,27.57837098,86,610,6-3 6-1,3,R32,56,3,0,42,28,19,9,8,0,1,0,2,47,25,13,8,8,6,11
2011-440,s-Hertogenbosch,Grass,32,A,20110612,6,104619,,WC,Jesse Huta Galung,R,188,NED,25.68377823,116,474,104714,,,Julian Reister,R,188,GER,25.19644079,135,417,6-2 3-6 7-5,3,R32,126,4,4,90,48,35,23,14,5,7,4,2,97,68,47,12,15,3,7
2011-440,s-Hertogenbosch,Grass,32,A,20110612,7,103835,,,Filippo Volandri,R,183,ITA,29.76865161,84,615,103672,,,Ricardo Mello,L,175,BRA,30.47501711,90,574,6-4 7-6(5),3,R32,93,4,3,68,49,34,11,11,2,4,4,2,95,59,33,21,11,6,9
2011-440,s-Hertogenbosch,Grass,32,A,20110612,8,104166,,,Alex Bogomolov Jr,R,178,RUS,28.13963039,80,624,104871,7,,Jeremy Chardy,R,188,FRA,24.33127995,52,930,3-6 6-4 7-6(7),3,R32,145,3,3,115,90,60,10,16,6,9,9,4,117,62,40,32,15,9,11
2011-440,s-Hertogenbosch,Grass,32,A,20110612,9,105894,,WC,Javier Marti,R,,ESP,19.41957563,234,210,104593,8,,Daniel Gimeno Traver,R,185,ESP,25.84804928,56,874,6-3 7-6(4),3,R32,89,0,1,70,49,38,12,11,2,3,8,2,70,40,31,13,10,3,5
2011-440,s-Hertogenbosch,Grass,32,A,20110612,10,104559,,,Teymuraz Gabashvili,R,188,RUS,26.05612594,142,405,104505,,Q,Konstantin Kravchuk,R,190,RUS,26.29979466,156,362,6-4 1-6 6-4,3,R32,121,1,3,73,48,35,11,13,1,4,9,4,90,56,40,17,14,6,9
2011-440,s-Hertogenbosch,Grass,32,A,20110612,11,104890,,,Andreas Haider Maurer,R,190,AUT,24.22724162,83,619,104882,,,Blaz Kavcic,R,188,SLO,24.27378508,72,642,6-4 6-7(3) 6-4,3,R32,126,9,4,88,52,48,20,16,0,0,6,7,99,61,47,22,16,4,6
2011-440,s-Hertogenbosch,Grass,32,A,20110612,12,104471,4,,Ivan Dodig,R,183,CRO,26.4421629,42,1029,103812,,,Victor Hanescu,R,198,ROU,29.89459274,62,805,6-4 7-5,3,R32,98,10,1,85,62,44,13,11,7,7,2,2,66,40,30,14,11,3,5
2011-440,s-Hertogenbosch,Grass,32,A,20110612,13,103813,5,,Jarkko Nieminen,L,185,FIN,29.88911704,50,936,104216,,,Maximo Gonzalez,R,175,ARG,27.89869952,76,634,7-5 6-1,3,R32,70,1,0,55,44,28,8,10,2,4,2,3,58,44,21,5,9,3,8
2011-440,s-Hertogenbosch,Grass,32,A,20110612,14,103823,,,Denis Gremelmayr,L,183,GER,29.82340862,110,485,104106,,Q,Ludovic Walter,U,,FRA,28.43805613,287,165,6-3 7-6(5),3,R32,72,8,1,63,39,34,16,11,2,2,11,2,54,37,33,10,10,0,1
2011-440,s-Hertogenbosch,Grass,32,A,20110612,15,104898,,,Robin Haase,R,190,NED,24.18617385,58,859,104999,,,Mischa Zverev,L,190,GER,23.80835044,103,508,6-3 6-4,3,R32,67,7,2,57,32,26,14,10,2,3,1,3,64,38,26,12,9,7,10
2011-440,s-Hertogenbosch,Grass,32,A,20110612,16,104571,2,,Marcos Baghdatis,R,183,CYP,25.98767967,31,1250,103096,,Q,Arnaud Clement,R,173,FRA,33.48665298,138,409,7-6(4) 6-3,3,R32,95,7,1,73,43,36,12,11,4,6,3,4,67,35,28,13,10,5,8
2011-440,s-Hertogenbosch,Grass,32,A,20110612,17,105053,,,Santiago Giraldo,R,188,COL,23.54277892,63,790,103582,,,Michael Berrer,L,193,GER,30.9486653,75,635,7-6(6) 6-3,3,R16,103,1,0,79,60,41,11,11,6,8,2,2,72,40,28,15,10,7,10
2011-440,s-Hertogenbosch,Grass,32,A,20110612,18,104098,,,Dmitry Tursunov,R,185,RUS,28.50102669,70,684,103917,,,Nicolas Mahut,R,190,FRA,29.3908282,99,539,7-6(2) 3-6 6-3,3,R16,149,11,2,102,59,43,24,15,7,9,12,1,107,63,45,22,15,7,9
2011-440,s-Hertogenbosch,Grass,32,A,20110612,19,103598,3,,Xavier Malisse,R,185,BEL,30.89938398,41,1035,104619,,WC,Jesse Huta Galung,R,188,NED,25.68377823,116,474,7-6(2) 6-4,3,R16,97,7,1,72,41,33,16,11,7,8,11,5,80,42,32,16,11,5,7
2011-440,s-Hertogenbosch,Grass,32,A,20110612,20,104166,,,Alex Bogomolov Jr,R,178,RUS,28.13963039,80,624,103835,,,Filippo Volandri,R,183,ITA,29.76865161,84,615,7-6(2) 6-2,3,R16,84,2,2,59,39,29,14,10,3,4,1,8,74,48,32,11,10,7,10
2011-440,s-Hertogenbosch,Grass,32,A,20110612,21,104559,,,Teymuraz Gabashvili,R,188,RUS,26.05612594,142,405,105894,,WC,Javier Marti,R,,ESP,19.41957563,234,210,7-6(6) 6-3,3,R16,102,1,1,62,39,29,12,11,0,3,4,3,78,45,26,17,10,6,10
2011-440,s-Hertogenbosch,Grass,32,A,20110612,22,104471,4,,Ivan Dodig,R,183,CRO,26.4421629,42,1029,104890,,,Andreas Haider Maurer,R,190,AUT,24.22724162,83,619,6-4 6-3,3,R16,84,5,2,56,36,26,11,9,2,3,4,3,64,39,24,9,10,2,6
2011-440,s-Hertogenbosch,Grass,32,A,20110612,23,103823,,,Denis Gremelmayr,L,183,GER,29.82340862,110,485,103813,5,,Jarkko Nieminen,L,185,FIN,29.88911704,50,936,7-6(3) 2-6 7-6(5),3,R16,140,7,5,129,70,47,28,16,5,11,8,0,107,74,47,18,16,2,6
2011-440,s-Hertogenbosch,Grass,32,A,20110612,24,104571,2,,Marcos Baghdatis,R,183,CYP,25.98767967,31,1250,104898,,,Robin Haase,R,190,NED,24.18617385,58,859,7-5 6-4,3,R16,80,5,4,67,38,33,15,11,3,3,10,3,66,43,33,11,11,0,2
2011-440,s-Hertogenbosch,Grass,32,A,20110612,25,104098,,,Dmitry Tursunov,R,185,RUS,28.50102669,70,684,105053,,,Santiago Giraldo,R,188,COL,23.54277892,63,790,6-3 4-6 6-4,3,QF,118,9,2,91,61,47,13,15,2,5,5,1,86,68,46,8,14,3,7
2011-440,s-Hertogenbosch,Grass,32,A,20110612,26,103598,3,,Xavier Malisse,R,185,BEL,30.89938398,41,1035,104166,,,Alex Bogomolov Jr,R,178,RUS,28.13963039,80,624,6-2 6-4,3,QF,83,5,3,65,34,28,12,9,10,12,0,3,56,35,18,8,9,1,6
2011-440,s-Hertogenbosch,Grass,32,A,20110612,27,104471,4,,Ivan Dodig,R,183,CRO,26.4421629,42,1029,104559,,,Teymuraz Gabashvili,R,188,RUS,26.05612594,142,405,2-6 6-1 6-2,3,QF,118,16,3,79,51,39,12,12,5,7,1,1,87,51,31,18,11,5,9
2011-440,s-Hertogenbosch,Grass,32,A,20110612,28,104571,2,,Marcos Baghdatis,R,183,CYP,25.98767967,31,1250,103823,,,Denis Gremelmayr,L,183,GER,29.82340862,110,485,6-1 6-0,3,QF,47,4,2,35,21,19,7,6,2,2,4,0,45,33,14,2,7,8,14
2011-440,s-Hertogenbosch,Grass,32,A,20110612,29,104098,,,Dmitry Tursunov,R,185,RUS,28.50102669,70,684,103598,3,,Xavier Malisse,R,185,BEL,30.89938398,41,1035,6-3 7-6(1),3,SF,104,2,8,63,37,25,9,10,0,3,5,2,74,41,30,17,11,3,5
2011-440,s-Hertogenbosch,Grass,32,A,20110612,30,104471,4,,Ivan Dodig,R,183,CRO,26.4421629,42,1029,104571,2,,Marcos Baghdatis,R,183,CYP,25.98767967,31,1250,7-6(4) 6-1,3,SF,89,4,2,67,43,30,15,9,2,3,1,4,62,40,26,10,10,0,4
2011-440,s-Hertogenbosch,Grass,32,A,20110612,31,104098,,,Dmitry Tursunov,R,185,RUS,28.50102669,70,684,104471,4,,Ivan Dodig,R,183,CRO,26.4421629,42,1029,6-3 6-2,3,F,76,2,3,60,41,31,10,9,3,3,7,1,51,33,20,8,8,4,7
2011-741,Eastbourne,Grass,32,A,20110612,1,104542,1,,Jo Wilfried Tsonga,R,188,FRA,26.15468857,19,1585,104797,,,Denis Istomin,R,188,UZB,24.76386037,61,840,6-2 7-5,3,R32,91,8,0,61,38,28,13,10,5,6,7,3,75,52,36,6,10,14,18
2011-741,Eastbourne,Grass,32,A,20110612,2,103285,,,Radek Stepanek,R,185,CZE,32.54209446,57,873,104415,,WC,Colin Fleming,R,188,GBR,26.83093771,722,21,6-3 6-4,3,R32,85,3,2,63,44,26,12,9,5,7,3,0,65,43,28,6,10,6,11
2011-741,Eastbourne,Grass,32,A,20110612,3,105453,,,Kei Nishikori,R,178,JPN,21.45379877,59,857,104975,,Q,Evgeny Kirillov,R,,RUS,23.91512663,378,106,7-5 6-1,3,R32,59,5,1,58,34,25,18,10,4,4,4,0,50,29,19,11,9,2,5
2011-741,Eastbourne,Grass,32,A,20110612,4,102783,,Q,Rainer Schuettler,R,180,GER,35.1321013,118,469,104660,5,,Sergiy Stakhovsky,R,193,UKR,25.43189596,35,1225,6-3 6-2,3,R32,58,1,0,54,36,29,11,9,1,1,2,0,41,25,18,6,8,3,6
2011-741,Eastbourne,Grass,32,A,20110612,5,104386,3,,Janko Tipsarevic,R,180,SRB,26.97330595,30,1305,104868,,,James Ward,R,190,GBR,24.3394935,176,324,6-3 4-6 6-2,3,R32,111,4,1,85,49,36,24,14,5,6,10,6,89,57,39,14,13,7,10
2011-741,Eastbourne,Grass,32,A,20110612,6,105062,,,Mikhail Kukushkin,R,183,KAZ,23.46338125,60,847,104229,,,Yen Hsun Lu,R,180,TPE,27.83025325,54,920,6-3 6-3,3,R32,74,0,0,45,26,18,11,9,1,3,2,2,69,49,25,8,9,8,13
2011-741,Eastbourne,Grass,32,A,20110612,7,105777,,,Grigor Dimitrov,R,188,BUL,20.07665982,64,781,105554,,WC,Daniel Evans,R,175,GBR,21.0568104,305,149,2-6 7-6(5) 6-4,3,R32,100,11,6,103,68,53,15,15,6,9,4,6,85,56,44,18,15,2,4
2011-741,Eastbourne,Grass,32,A,20110612,8,104731,6,,Kevin Anderson,R,203,RSA,25.07049966,38,1185,104692,,Q,Alexander Slabinsky,R,185,GBR,25.27036277,558,47,7-5 6-3,3,R32,75,16,1,50,34,31,13,11,0,0,7,3,65,37,32,10,10,4,6
2011-741,Eastbourne,Grass,32,A,20110612,9,103857,,,Igor Kunitsyn,R,180,RUS,29.70020534,71,666,104665,7,,Pablo Andujar,R,180,ESP,25.3853525,49,960,7-5 6-1,3,R32,78,3,0,56,43,30,9,10,2,3,0,1,60,33,20,11,9,6,10
2011-741,Eastbourne,Grass,32,A,20110612,10,105011,,LL,Illya Marchenko,R,185,UKR,23.76180698,106,497,104523,,,Frederico Gil,R,178,POR,26.22039699,73,641,6-1 6-3,3,R32,59,6,1,47,30,21,14,8,3,3,1,0,46,30,15,9,8,2,6
2011-741,Eastbourne,Grass,32,A,20110612,11,103898,,,Julien Benneteau,R,185,FRA,29.47843943,77,633,104976,,,Ryan Sweeting,R,196,USA,23.91512663,67,726,6-2 7-6(4),3,R32,81,4,2,60,41,29,12,10,1,2,4,5,68,38,26,13,10,7,10
2011-741,Eastbourne,Grass,32,A,20110612,12,104500,,,Somdev Devvarman,R,180,IND,26.32717317,68,724,104198,4,,Guillermo Garcia Lopez,R,188,ESP,28.02464066,32,1250,6-3 6-4,3,R32,89,7,1,76,43,31,17,10,9,10,3,2,54,29,20,11,9,0,3
2011-741,Eastbourne,Grass,32,A,20110612,13,105385,,Q,Donald Young,L,183,USA,21.88911704,123,460,105638,,WC,Daniel Cox,R,170,GBR,20.7063655,272,176,6-1 7-5,3,R32,71,6,3,64,48,36,9,10,3,3,3,8,65,40,26,11,9,5,8
2011-741,Eastbourne,Grass,32,A,20110612,14,104312,,,Andreas Seppi,R,190,ITA,27.30732375,51,935,104735,,,Tobias Kamke,R,180,GER,25.06228611,87,603,3-6 6-1 6-4,3,R32,85,0,1,72,50,37,15,13,2,3,1,4,69,42,35,10,13,3,6
2011-741,Eastbourne,Grass,32,A,20110612,15,103694,,,Olivier Rochus,R,168,BEL,30.39835729,89,598,103720,,,Lleyton Hewitt,R,180,AUS,30.29705681,130,440,6-2 3-0 RET,3,R32,48,2,1,26,16,12,8,5,0,0,3,2,45,24,13,7,6,7,11
2011-741,Eastbourne,Grass,32,A,20110612,16,104122,,,Carlos Berlocq,R,183,ARG,28.3559206,69,717,105238,2,,Alexandr Dolgopolov,R,180,UKR,22.59548255,21,1450,7-5 6-2,3,R32,72,6,1,64,41,29,13,10,2,4,5,2,63,35,23,10,10,5,10
2011-741,Eastbourne,Grass,32,A,20110612,17,103285,,,Radek Stepanek,R,185,CZE,32.54209446,57,873,104542,1,,Jo Wilfried Tsonga,R,188,FRA,26.15468857,19,1585,6-2 6-3,3,R16,60,3,1,46,35,28,5,8,0,0,4,0,58,37,20,12,9,2,6
2011-741,Eastbourne,Grass,32,A,20110612,18,105453,,,Kei Nishikori,R,178,JPN,21.45379877,59,857,102783,,Q,Rainer Schuettler,R,180,GER,35.1321013,118,469,6-4 4-6 6-2,3,R16,106,3,2,80,51,35,19,14,0,2,3,3,84,56,35,13,14,5,9
2011-741,Eastbourne,Grass,32,A,20110612,19,104386,3,,Janko Tipsarevic,R,180,SRB,26.97330595,30,1305,105062,,,Mikhail Kukushkin,R,183,KAZ,23.46338125,60,847,6-3 7-6(2),3,R16,107,6,3,62,28,24,25,11,4,4,4,1,78,45,28,20,10,7,8
2011-741,Eastbourne,Grass,32,A,20110612,20,105777,,,Grigor Dimitrov,R,188,BUL,20.07665982,64,781,104731,6,,Kevin Anderson,R,203,RSA,25.07049966,38,1185,6-3 6-2,3,R16,61,8,5,49,27,23,14,9,0,0,8,1,50,36,21,8,8,4,7
2011-741,Eastbourne,Grass,32,A,20110612,21,103857,,,Igor Kunitsyn,R,180,RUS,29.70020534,71,666,105011,,LL,Illya Marchenko,R,185,UKR,23.76180698,106,497,6-3 1-6 6-2,3,R16,92,3,2,68,42,29,12,12,6,10,7,4,61,36,26,11,12,0,5
2011-741,Eastbourne,Grass,32,A,20110612,22,103898,,,Julien Benneteau,R,185,FRA,29.47843943,77,633,104500,,,Somdev Devvarman,R,180,IND,26.32717317,68,724,7-6(1) 6-7(6) 6-3,3,R16,154,3,2,95,70,49,18,16,5,7,7,2,118,71,49,22,17,6,10
2011-741,Eastbourne,Grass,32,A,20110612,23,104312,,,Andreas Seppi,R,190,ITA,27.30732375,51,935,105385,,Q,Donald Young,L,183,USA,21.88911704,123,460,7-6(1) 6-3,3,R16,72,8,1,71,49,38,13,11,3,4,4,2,51,42,31,4,10,0,2
2011-741,Eastbourne,Grass,32,A,20110612,24,103694,,,Olivier Rochus,R,168,BEL,30.39835729,89,598,104122,,,Carlos Berlocq,R,183,ARG,28.3559206,69,717,3-6 7-6(5) 7-6(3),3,R16,186,1,3,105,77,55,18,16,5,8,27,3,115,76,61,18,17,4,6
2011-741,Eastbourne,Grass,32,A,20110612,25,105453,,,Kei Nishikori,R,178,JPN,21.45379877,59,857,103285,,,Radek Stepanek,R,185,CZE,32.54209446,57,873,6-2 6-3,3,QF,86,2,4,69,41,26,14,9,9,11,0,4,58,35,19,8,8,5,10
2011-741,Eastbourne,Grass,32,A,20110612,26,104386,3,,Janko Tipsarevic,R,180,SRB,26.97330595,30,1305,105777,,,Grigor Dimitrov,R,188,BUL,20.07665982,64,781,6-3 7-6(2),3,QF,88,3,1,69,44,28,14,10,6,9,4,8,70,41,26,10,11,1,6
2011-741,Eastbourne,Grass,32,A,20110612,27,103857,,,Igor Kunitsyn,R,180,RUS,29.70020534,71,666,103898,,,Julien Benneteau,R,185,FRA,29.47843943,77,633,6-3 6-2,3,QF,75,4,2,56,34,26,14,9,2,2,2,3,49,25,16,12,8,2,5
2011-741,Eastbourne,Grass,32,A,20110612,28,104312,,,Andreas Seppi,R,190,ITA,27.30732375,51,935,103694,,,Olivier Rochus,R,168,BEL,30.39835729,89,598,6-2 6-7(5) 6-3,3,QF,116,10,2,91,53,43,23,15,2,2,2,1,86,51,34,19,14,2,5
2011-741,Eastbourne,Grass,32,A,20110612,29,104386,3,,Janko Tipsarevic,R,180,SRB,26.97330595,30,1305,105453,,,Kei Nishikori,R,178,JPN,21.45379877,59,857,6-2 6-4,3,SF,78,3,0,50,31,26,12,9,1,1,4,3,57,39,25,9,9,3,6
2011-741,Eastbourne,Grass,32,A,20110612,30,104312,,,Andreas Seppi,R,190,ITA,27.30732375,51,935,103857,,,Igor Kunitsyn,R,180,RUS,29.70020534,71,666,6-4 2-6 6-4,3,SF,126,8,6,96,59,42,15,14,9,13,8,2,98,71,41,15,14,8,12
2011-741,Eastbourne,Grass,32,A,20110612,31,104312,,,Andreas Seppi,R,190,ITA,27.30732375,51,935,104386,3,,Janko Tipsarevic,R,180,SRB,26.97330595,30,1305,7-6(5) 3-6 5-3 RET,3,F,155,4,1,91,58,43,13,14,2,7,6,3,109,71,44,19,15,5,10
2011-316,Bastad,Clay,28,A,20110711,1,103675,,Q,Diego Junqueira,L,178,ARG,30.53251198,101,513,104214,,,Igor Andreev,R,185,RUS,27.99178645,75,665,7-6(3) 3-6 6-4,3,R32,141,0,1,90,70,48,10,16,6,10,4,4,95,59,43,17,15,8,11
2011-316,Bastad,Clay,28,A,20110711,2,104850,,Q,Jonathan Dasnieres De Veigy,L,,FRA,24.5119781,275,171,103714,,WC,Andreas Vinciguerra,L,180,SWE,30.38740589,727,20,6-1 1-6 6-3,3,R32,101,3,7,69,46,34,9,12,2,5,1,2,82,61,39,7,11,6,10
2011-316,Bastad,Clay,28,A,20110711,3,103808,8,,Potito Starace,R,188,ITA,29.99041752,51,940,104714,,,Julian Reister,R,188,GER,25.27310062,156,347,7-6(6) 6-3,3,R32,88,0,0,67,51,34,12,11,2,4,5,4,61,37,24,14,10,4,7
2011-316,Bastad,Clay,28,A,20110711,4,104559,,,Teymuraz Gabashvili,R,188,RUS,26.13278576,138,407,103676,,,Michael Yani,R,185,USA,30.52429843,234,215,6-3 3-6 6-3,3,R32,129,3,5,93,52,36,24,14,0,1,7,1,90,60,41,14,13,9,11
2011-316,Bastad,Clay,28,A,20110711,5,104882,,,Blaz Kavcic,R,188,SLO,24.3504449,79,642,103898,,,Julien Benneteau,R,185,FRA,29.55509925,106,498,6-4 4-6 7-5,3,R32,174,4,2,110,80,47,13,16,8,14,5,4,103,69,45,8,16,3,10
2011-316,Bastad,Clay,28,A,20110711,6,104338,6,,Juan Monaco,R,185,ARG,27.28268309,43,1100,104122,,,Carlos Berlocq,R,183,ARG,28.43258042,77,647,6-7(5) 7-6(7) 6-2,3,R32,212,0,3,145,97,63,27,16,16,18,3,2,116,72,48,22,16,4,8
2011-316,Bastad,Clay,28,A,20110711,7,103105,,,Ruben Ramirez Hidalgo,R,183,ESP,33.50855578,142,390,104979,7,,Andrey Golubev,R,185,KAZ,23.96988364,46,1000,6-7(4) 6-1 6-2,3,R32,131,1,3,95,50,30,25,13,7,10,2,7,88,48,30,12,14,1,9
2011-316,Bastad,Clay,28,A,20110711,8,104453,,WC,Michael Ryderstedt,L,188,SWE,26.65845311,311,143,104216,,,Maximo Gonzalez,R,175,ARG,27.97535934,90,586,6-4 2-6 6-2,3,R32,125,6,0,77,53,36,15,13,1,3,4,3,90,55,35,19,13,4,7
2011-316,Bastad,Clay,28,A,20110711,9,105128,,Q,Guillermo Olaso,U,,ESP,23.2936345,182,293,105099,,Q,Antonio Veic,R,180,CRO,23.39219713,196,269,6-4 6-1,3,R32,76,2,4,61,35,26,12,8,5,6,2,4,55,35,19,9,9,5,10
2011-316,Bastad,Clay,28,A,20110711,10,103835,,,Filippo Volandri,R,183,ITA,29.84531143,87,608,103990,5,,Tommy Robredo,R,180,ESP,29.19370294,33,1235,7-5 5-5 RET,3,R32,110,0,2,64,48,29,9,11,1,5,1,1,80,45,25,18,11,6,11
2011-316,Bastad,Clay,28,A,20110711,11,104890,,,Andreas Haider Maurer,R,190,AUT,24.30390144,74,666,105062,,,Mikhail Kukushkin,R,183,KAZ,23.54004107,67,737,7-5 6-2,3,R32,86,11,3,74,42,30,12,10,5,8,0,1,48,28,14,8,10,2,8
2011-316,Bastad,Clay,28,A,20110711,12,105137,,,Pere Riba,R,183,ESP,23.25804244,71,710,105872,,WC,Christian Lindell,U,,SWE,19.6386037,288,161,6-4 6-2,3,R32,89,3,1,54,30,23,13,9,2,4,1,1,57,35,16,11,9,2,7
2011-316,Bastad,Clay,28,A,20110711,13,104417,1,,Robin Soderling,R,193,SWE,26.90485969,5,4325,103675,,Q,Diego Junqueira,L,178,ARG,30.53251198,101,513,6-0 6-1,3,R16,47,3,1,35,25,19,7,7,0,1,1,1,32,22,5,2,6,1,7
2011-316,Bastad,Clay,28,A,20110711,14,103808,8,,Potito Starace,R,188,ITA,29.99041752,51,940,104850,,Q,Jonathan Dasnieres De Veigy,L,,FRA,24.5119781,275,171,6-0 6-7(5) 6-2,3,R16,134,0,1,87,68,46,10,13,5,7,3,3,100,71,43,8,13,9,16
2011-316,Bastad,Clay,28,A,20110711,15,104607,3,,Tomas Berdych,R,196,CZE,25.81245722,8,2470,104559,,,Teymuraz Gabashvili,R,188,RUS,26.13278576,138,407,6-2 6-2,3,R16,86,9,2,54,34,24,13,8,1,1,0,1,56,25,16,13,8,2,6
2011-316,Bastad,Clay,28,A,20110711,16,104882,,,Blaz Kavcic,R,188,SLO,24.3504449,79,642,104338,6,,Juan Monaco,R,185,ARG,27.28268309,43,1100,W/O,3,R16,,,,,,,,,,,,,,,,,,,
2011-316,Bastad,Clay,28,A,20110711,17,104453,,WC,Michael Ryderstedt,L,188,SWE,26.65845311,311,143,103105,,,Ruben Ramirez Hidalgo,R,183,ESP,33.50855578,142,390,6-4 6-2,3,R16,91,6,4,64,44,33,8,9,6,7,0,0,55,35,19,12,9,2,6
2011-316,Bastad,Clay,28,A,20110711,18,104597,4,,Nicolas Almagro,R,183,ESP,25.88637919,14,1955,105128,,Q,Guillermo Olaso,U,,ESP,23.2936345,182,293,6-2 6-3,3,R16,56,3,5,55,30,25,12,8,2,2,3,2,52,29,17,12,9,2,6
2011-316,Bastad,Clay,28,A,20110711,19,104890,,,Andreas Haider Maurer,R,190,AUT,24.30390144,74,666,103835,,,Filippo Volandri,R,183,ITA,29.84531143,87,608,6-3 7-6(7),3,R16,95,5,5,78,44,38,12,11,3,5,0,1,65,48,30,8,10,1,4
2011-316,Bastad,Clay,28,A,20110711,20,103970,2,,David Ferrer,R,175,ESP,29.27310062,6,4150,105137,,,Pere Riba,R,183,ESP,23.25804244,71,710,6-2 7-6(4),3,R16,125,1,3,72,34,27,24,10,4,4,3,4,91,49,36,16,10,6,8
2011-316,Bastad,Clay,28,A,20110711,21,104417,1,,Robin Soderling,R,193,SWE,26.90485969,5,4325,103808,8,,Potito Starace,R,188,ITA,29.99041752,51,940,6-3 6-4,3,QF,72,6,3,50,25,22,18,10,0,0,4,1,61,40,25,10,9,2,4
2011-316,Bastad,Clay,28,A,20110711,22,104607,3,,Tomas Berdych,R,196,CZE,25.81245722,8,2470,104882,,,Blaz Kavcic,R,188,SLO,24.3504449,79,642,6-1 6-4,3,QF,79,2,3,54,31,23,14,9,0,0,1,1,49,31,17,11,8,3,6
2011-316,Bastad,Clay,28,A,20110711,23,104597,4,,Nicolas Almagro,R,183,ESP,25.88637919,14,1955,104453,,WC,Michael Ryderstedt,L,188,SWE,26.65845311,311,143,6-4 7-6(4),3,QF,83,11,5,67,38,28,16,11,1,4,3,3,72,43,30,14,11,5,9
2011-316,Bastad,Clay,28,A,20110711,24,103970,2,,David Ferrer,R,175,ESP,29.27310062,6,4150,104890,,,Andreas Haider Maurer,R,190,AUT,24.30390144,74,666,6-1 6-1,3,QF,56,2,0,37,19,13,16,7,2,2,2,0,40,20,9,7,7,4,9
2011-316,Bastad,Clay,28,A,20110711,25,104417,1,,Robin Soderling,R,193,SWE,26.90485969,5,4325,104607,3,,Tomas Berdych,R,196,CZE,25.81245722,8,2470,6-1 6-0,3,SF,71,3,0,47,29,20,11,7,4,4,2,2,56,32,14,10,6,6,11
2011-316,Bastad,Clay,28,A,20110711,26,103970,2,,David Ferrer,R,175,ESP,29.27310062,6,4150,104597,4,,Nicolas Almagro,R,183,ESP,25.88637919,14,1955,6-1 6-3,3,SF,64,5,2,51,34,24,9,8,2,3,3,1,46,25,10,9,8,1,6
2011-316,Bastad,Clay,28,A,20110711,27,104417,1,,Robin Soderling,R,193,SWE,26.90485969,5,4325,103970,2,,David Ferrer,R,175,ESP,29.27310062,6,4150,6-2 6-2,3,F,67,4,3,41,21,18,11,8,0,1,3,2,59,32,16,11,8,6,11
2011-560,US Open,Hard,128,G,20110829,1,104925,1,,Novak Djokovic,R,188,SRB,24.27104723,1,13920,103851,,Q,Conor Niland,R,185,IRL,29.94113621,197,260,6-0 5-1 RET,5,R128,44,3,1,30,22,19,5,6,0,0,1,2,30,15,6,2,6,1,6
2011-560,US Open,Hard,128,G,20110829,2,104122,,,Carlos Berlocq,R,183,ARG,28.56673511,74,672,105137,,,Pere Riba,R,183,ESP,23.39219713,70,703,7-5 6-0 6-1,5,R128,114,8,7,77,48,41,12,12,2,3,2,6,85,41,22,15,13,7,15
2011-560,US Open,Hard,128,G,20110829,3,103808,,,Potito Starace,R,188,ITA,30.12457221,52,855,103582,,,Michael Berrer,L,193,GER,31.15947981,83,620,6-4 4-6 6-3 6-2,5,R128,159,6,4,119,82,60,21,18,11,12,9,5,130,78,55,24,19,14,19
2011-560,US Open,Hard,128,G,20110829,4,103786,,,Nikolay Davydenko,R,178,RUS,30.23956194,39,1115,104471,32,,Ivan Dodig,R,183,CRO,26.65297741,33,1207,6-7(6) 6-3 6-0 2-6 6-2,5,R128,242,2,7,163,126,87,16,22,12,16,9,8,148,80,50,31,21,8,15
